record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed,ce_direct_declared,ce_direct_category
340,journals/sigmod/Ritter98,True,1,mzqmEYGGT_IJ,0.9901881249496111,0.36086031136008284,0.6293278135895282,0.5000000000000001,True,correct,DBLP,43,True,correct
341,journals/sigmod/Ioannidis96,True,1,IgQsVaud8BIJ,0.9892728409826036,0.054429164531961526,0.934843676450642,0.5000000000000001,True,correct,DBLP,43,True,correct
342,conf/sigmod/KiesslingHFE01,True,2,tNzM8E3W2K4J,0.9577076023719946,0.8862527300216343,0.0714548723503603,0.5000000000000001,True,correct,DBLP,43,True,correct
343,conf/sigmod/KrishnanVI96,True,1,8tFA4ENYqKQJ,0.9894199457921267,0.003017527022174165,0.9864024187699525,0.5000000000000001,True,correct,DBLP,43,True,correct
344,journals/sigmod/BohmR94,True,2,GXApzwcGl78J,0.9799437282091663,0.2590031468869275,0.7209405813222388,0.5000000000000001,True,correct,DBLP,43,True,correct
345,conf/sigmod/BumbulisB02,True,1,Ev27auQiecUJ,0.949524611968864,0.11900658716236756,0.8305180248064964,0.5000000000000001,True,correct,DBLP,43,True,correct
346,conf/vldb/WeberSB98,True,5,6D0Qt6Sjp8cJ,0.9873973957229586,0.9751875561681914,0.012209839554767177,0.5000000000000001,True,correct,DBLP,43,True,correct
347,journals/vldb/MedjahedBE03,True,2,YqXx_xeZE2gJ,0.9833731771117208,0.15904092175504808,0.8243322553566728,0.5000000000000001,True,correct,DBLP,43,True,correct
348,conf/sigmod/MogiK96,True,3,hxWB8uQMCdgJ,0.9768820927414708,0.8967651473634976,0.0801169453779732,0.5000000000000001,True,correct,DBLP,43,True,correct
349,conf/sigmod/MeccaAMMS98,True,3,v2KwhRi-OrMJ,0.9675543398174181,0.9609417406106264,0.006612599206791692,0.5000000000000001,True,correct,DBLP,43,True,correct
350,conf/sigmod/Team95a,True,1,P-jrIizJxEgJ,0.3764060310738582,0.0017536892225149803,0.3746523418513433,0.5000000000000001,False,missing_match,DBLP,43,True,correct
351,conf/vldb/Pound99,True,1,zWp_JdEQ8MgJ,0.9857352820926777,0.00025503671291747835,0.9854802453797602,0.5000000000000001,True,correct,DBLP,43,True,correct
352,journals/sigmod/BunemanRU97,True,3,5qg4BNiroqMJ,0.9886296558843061,0.909832215584184,0.07879744030012203,0.5000000000000001,True,correct,DBLP,43,True,correct
353,conf/vldb/Sterling98,True,1,LlP2Fn3bzUMJ,0.9857352820926777,0.3851524124658921,0.6005828696267856,0.5000000000000001,True,correct,DBLP,43,True,correct
354,conf/sigmod/GravanoCGP97,True,8,PsoYENGEh9cJ,0.9734118939604135,0.940209079475174,0.03320281448523954,0.5000000000000001,True,correct,DBLP,43,True,correct
355,journals/sigmod/ClementLGMK97,True,2,J7Y20fYLGbcJ,0.9901881288428759,0.777217614763459,0.21297051407941692,0.5000000000000001,True,correct,DBLP,43,True,correct
356,conf/vldb/Ramaswamy00,False,0,AYqgaR3tudgJ,0.0012559086891038782,0.0005597760692641245,0.0006961326198397537,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
357,journals/sigmod/HalkidiBV02a,True,1,SFs0XOMPphIJ,0.985264923837315,0.9712886056238395,0.013976318213475558,0.5000000000000001,True,correct,DBLP,43,True,correct
358,conf/sigmod/ShanmugasundaramNSR99,True,6,eQjFv7QxsQQJ,0.9816238773324075,0.8950588563492763,0.08656502098313124,0.5000000000000001,True,correct,DBLP,43,True,correct
359,journals/vldb/LeeW94,True,1,KPU-guH7cCkJ,0.9816365954308021,0.35129501759107257,0.6303415778397294,0.5000000000000001,True,correct,DBLP,43,True,correct
360,conf/sigmod/ChangC01,True,2,BGagLieYacQJ,0.9085029871108955,0.6753255437465923,0.23317744336430324,0.5000000000000001,True,correct,DBLP,43,True,correct
361,journals/vldb/NguSHL01,True,1,djYvVVRYNTwJ,0.9757428378000902,0.09846166278853817,0.877281175011552,0.5000000000000001,True,correct,DBLP,43,True,correct
362,journals/sigmod/YeungHL94,True,1,yQv94p3tE1IJ,0.9901881249496111,0.1518407977510183,0.8383473271985927,0.5000000000000001,True,correct,DBLP,43,True,correct
363,conf/sigmod/ChawatheG97,True,3,oHUiSrycKdgJ,0.953800760280772,0.9440641361078577,0.009736624172914321,0.5000000000000001,True,correct,DBLP,43,True,correct
364,conf/sigmod/YerneniLGU99,True,5,hnMltY0uSf0J,0.9902426335698246,0.9594987089018553,0.03074392466796927,0.5000000000000001,True,correct,DBLP,43,True,correct
365,conf/sigmod/IvesFFLW99,True,4,yrnhcMqsUVoJ,0.9891955864057055,0.9509797101924224,0.03821587621328304,0.5000000000000001,True,correct,DBLP,43,True,correct
366,journals/sigmod/BorgidaCS98,True,2,iPbD7vPHzgYJ,0.5321126190826184,0.10536152119349862,0.4267510978891198,0.5000000000000001,True,correct,DBLP,43,True,correct
367,journals/sigmod/FengJH01,True,1,SUT-QTwqFNkJ,0.9894535883499525,0.003485942012228406,0.985967646337724,0.5000000000000001,True,correct,DBLP,43,True,correct
368,conf/vldb/GallersdorferN95,True,1,U8jfPCxfXicJ,0.8723545083514723,0.0023867968044536526,0.8699677115470187,0.5000000000000001,True,correct,DBLP,43,True,correct
369,journals/sigmod/RossAKSSY00,False,0,tOa0zXK5Ba4J,0.512727548925674,0.4418136484093477,0.07091390051632623,0.5000000000000001,True,false_link,DBLP,43,True,false_link
370,journals/tods/ChakrabartiKMP02,True,4,eHY42LnL_lsJ,0.9863323725042336,0.9721756646922222,0.014156707812011393,0.5000000000000001,True,correct,DBLP,43,True,correct
371,journals/sigmod/Snodgrass00,False,0,NHxHsUH9L5MJ,0.10381758019630986,0.06135978131797197,0.04245779887833789,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
372,conf/vldb/HalversonBKKRTVWND03,True,1,oR7DmJ9JJDYJ,0.9722574065215244,0.015840852286953217,0.9564165542345712,0.5000000000000001,True,correct,DBLP,43,True,correct
373,journals/sigmod/ShethM02,True,2,B_axrPz8j5EJ,0.9782657622406713,0.07625465517518763,0.9020111070654837,0.5000000000000001,True,correct,DBLP,43,True,correct
374,conf/vldb/Faloutsos02,False,0,7-VkshLsSwoJ,0.0025259212984198543,0.0018275383158415557,0.0006983829825782987,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
375,journals/vldb/FuCCM00,True,1,7kC8fo78d6sJ,0.9809708082475495,0.0033609491646524165,0.977609859082897,0.5000000000000001,True,correct,DBLP,43,True,correct
376,conf/vldb/FernandezSCMS03,True,2,sn_R4N1q2SwJ,0.9857352785999955,0.8229347814331137,0.16280049716688183,0.5000000000000001,True,correct,DBLP,43,True,correct
377,conf/sigmod/Gal00,True,2,i6QOOOYvOqQJ,0.5187158819722428,0.31029282940773323,0.2084230525645096,0.5000000000000001,True,correct,DBLP,43,True,correct
378,journals/tods/Jimenez-PerisPAK03,True,2,yj7oLWfPR4gJ,0.9851559790558436,0.8755099677958554,0.10964601125998819,0.5000000000000001,True,correct,DBLP,43,True,correct
379,conf/vldb/GraefeBC98,True,1,v-kvo2hnsgkJ,0.9900005974714438,0.029321458578912163,0.9606791388925315,0.5000000000000001,True,correct,DBLP,43,True,correct
380,journals/tods/FernandezKSMT02,True,1,ckrgSn0vBOMJ,0.9821851207326331,0.010380992441597956,0.9718041282910351,0.5000000000000001,True,correct,DBLP,43,True,correct
381,conf/vldb/MaedaT01,True,1,dipeGpTdsoQJ,0.985735279764223,0.008239991877347102,0.9774952878868759,0.5000000000000001,True,correct,DBLP,43,True,correct
382,journals/sigmod/Ouksel02,True,1,url:http://portal.acm.org/citation.cfm%3Fid%3D565117.565131%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.1167694755513785,0.0062521658289553216,0.11051730972242317,0.5000000000000001,False,missing_match,DBLP,43,True,correct
383,conf/vldb/GarofalakisG02,True,4,YkSTcehl8o4J,0.4001891834212651,0.3457955704185145,0.054393613002750585,0.5000000000000001,False,missing_match,DBLP,43,True,correct
384,journals/vldb/KraissW98,True,3,LMz7v87sxxYJ,0.986284030901276,0.9630712688395865,0.02321276206168954,0.5000000000000001,True,correct,DBLP,43,True,correct
385,conf/vldb/CasatiDGS01,True,2,XQw3ADYCXdcJ,0.948609899955269,0.9483691135607808,0.0002407863944882127,0.5000000000000001,True,correct,DBLP,43,True,correct
386,journals/sigmod/Manola98,True,2,VIjfH9f94xkJ,0.9901881403153058,0.8152681667710472,0.1749199735442586,0.5000000000000001,True,correct,DBLP,43,True,correct
387,journals/tods/GhandeharizadehHJ96,True,3,axMI0TqrxxQJ,0.9569801191746291,0.9436838268042805,0.013296292370348572,0.5000000000000001,True,correct,DBLP,43,True,correct
388,conf/sigmod/GeneserethKD97,True,3,2Nl65Vp7bxUJ,0.9328331483808163,0.9197953958366837,0.013037752544132641,0.5000000000000001,True,correct,DBLP,43,True,correct
389,conf/vldb/ArionBCDMP03,True,2,CzpCERFYBikJ,0.9554210036191412,0.9304851671348815,0.024935836484259677,0.5000000000000001,True,correct,DBLP,43,True,correct
390,conf/sigmod/ClaypoolRZSK01,True,1,1VWOXPII9HUJ,0.8253497985039946,0.0026311394774957177,0.8227186590264989,0.5000000000000001,True,correct,DBLP,43,True,correct
391,journals/sigmod/NgH95,True,2,url:http://portal.acm.org/citation.cfm%3Fid%3D202660.202665%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9892728409826036,0.6144106898320685,0.3748621511505351,0.5000000000000001,True,correct,DBLP,43,True,correct
392,conf/sigmod/PapadiasTSE95,True,2,PogZLKV_bIsJ,0.9708160674037208,0.8069225117644219,0.16389355563929897,0.5000000000000001,True,correct,DBLP,43,True,correct
393,conf/sigmod/HanWDPW02,True,2,nwWpGh3Mx7MJ,0.9559881056634766,0.7293789151740565,0.22660919048942008,0.5000000000000001,True,correct,DBLP,43,True,correct
394,journals/sigmod/AtzeniMM97,True,4,Hdq-Mlh3fcMJ,0.9792238438893915,0.9082560795204663,0.07096776436892527,0.5000000000000001,True,correct,DBLP,43,True,correct
395,conf/sigmod/GunopulosKTD00,True,2,ASfROcKWFmgJ,0.9898528911682205,0.9639636889423958,0.025889202225824692,0.5000000000000001,True,correct,DBLP,43,True,correct
396,conf/vldb/AgrawalK02,True,4,4weou-KgkM8J,0.990000597873991,0.958077342361688,0.03192325551230302,0.5000000000000001,True,correct,DBLP,43,True,correct
397,conf/sigmod/KiepuszewskiMO98,True,5,T3Zm8WKD_FYJ,0.9822973773397787,0.9318034696140907,0.05049390772568807,0.5000000000000001,True,correct,DBLP,43,True,correct
398,conf/sigmod/KriegelMPS01,True,1,tsPOU-H3A94J,0.8679789611304163,0.0034510367558755425,0.8645279243745407,0.5000000000000001,True,correct,DBLP,43,True,correct
399,conf/sigmod/MoonWH02,True,1,rlfxeE4k2p4J,0.9865776873172006,0.0606522760105472,0.9259254113066534,0.5000000000000001,True,correct,DBLP,43,True,correct
400,conf/sigmod/MoleskyR95,True,2,u03oQbB0y-oJ,0.9843835435662632,0.10399376304068758,0.8803897805255756,0.5000000000000001,True,correct,DBLP,43,True,correct
401,journals/sigmod/KuokFW98,True,4,3oLpUbHFATsJ,0.9165361812679755,0.6702446293087387,0.2462915519592368,0.5000000000000001,True,correct,DBLP,43,True,correct
402,journals/vldb/HarderR96,True,1,pWXIPx5lA7gJ,0.9345469139221599,0.0015884693725116454,0.9329584445496483,0.5000000000000001,True,correct,DBLP,43,True,correct
403,journals/sigmod/Segev94b,False,0,C84rFQN_ug0J,0.0640798920237865,0.06273374736650131,0.001346144657285192,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
404,conf/vldb/AbrolLMMMRTWZ01,True,1,w9Ma-YjZHYkJ,0.9748875029730639,0.0008054649811341689,0.9740820379919297,0.5000000000000001,True,correct,DBLP,43,True,correct
405,journals/tods/CliffordC94,True,4,OY6BjHhbz2cJ,0.9861541091450976,0.8974284670483841,0.08872564209671352,0.5000000000000001,True,correct,DBLP,43,True,correct
406,conf/sigmod/LabioWGG00,True,1,EhR3fz7f7vcJ,0.9897522172394526,0.24551431278189784,0.7442379044575548,0.5000000000000001,True,correct,DBLP,43,True,correct
407,conf/vldb/Mina98,True,2,ButmJWjGXusJ,0.9893878915840578,0.3545856363020873,0.6348022552819705,0.5000000000000001,True,correct,DBLP,43,True,correct
408,journals/sigmod/RossAA02,False,0,tOa0zXK5Ba4J,0.6327477574367635,0.38680100465914197,0.2459467527776215,0.5000000000000001,True,false_link,DBLP,43,True,false_link
409,journals/vldb/OzsuPSILM95,True,5,gld2wLKYWpsJ,0.93718008430034,0.7965679246346554,0.14061215966568463,0.5000000000000001,True,correct,DBLP,43,True,correct
410,conf/sigmod/BerchtoldBBKK97,True,1,BMkGN7AiGhYJ,0.9106715645949617,0.038515752054712804,0.8721558125402489,0.5000000000000001,True,correct,DBLP,43,True,correct
411,conf/vldb/Klots96,True,1,dTORuW_9YRoJ,0.985735279764223,0.015755040109256734,0.9699802396549663,0.5000000000000001,True,correct,DBLP,43,True,correct
412,conf/vldb/BaralisW94,True,2,q-td2YANr18J,0.985735304331202,0.9264846024848641,0.05925070184633796,0.5000000000000001,True,correct,DBLP,43,True,correct
413,journals/sigmod/DunhamH95,False,0,ShXp0F0h7Z4J,0.003195095932866616,0.002490147994164209,0.0007049479387024071,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
414,conf/sigmod/RaoR98,True,3,WlSXiMaxGlQJ,0.9878743723135256,0.9715208486470096,0.01635352366651599,0.5000000000000001,True,correct,DBLP,43,True,correct
415,journals/tods/KossmannFDA00,True,1,8tDPAHGDRggJ,0.9851209165105405,0.0007645255913034542,0.984356390919237,0.5000000000000001,True,correct,DBLP,43,True,correct
416,conf/sigmod/RossSS96,True,1,iurxdvB6oLAJ,0.8823376771904844,0.0034121635560515483,0.8789255136344328,0.5000000000000001,True,correct,DBLP,43,True,correct
417,journals/sigmod/ChangGKRS98,True,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290607%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9872046270587489,0.6784052874979363,0.3087993395608126,0.5000000000000001,True,correct,DBLP,43,True,correct
418,conf/sigmod/KaushikBNK02,True,2,xJQAjLzvlB0J,0.8462007303577914,0.8328868378010149,0.013313892556776508,0.5000000000000001,True,correct,DBLP,43,True,correct
419,conf/sigmod/2003,False,0,GbKwENZEG40J,0.0012153801881060785,0.00010237475532898204,0.0011130054327770965,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
420,conf/vldb/YuV00,True,2,43N2r_SuYccJ,0.9900006174973092,0.5434779385355525,0.4465226789617567,0.5000000000000001,True,correct,DBLP,43,True,correct
421,journals/tods/TaoSP03,True,1,FBp7oibu4ygJ,0.986332369429811,0.10391416892001122,0.8824182005097997,0.5000000000000001,True,correct,DBLP,43,True,correct
422,conf/sigmod/Carey00,True,3,x6n6Ev8WnhEJ,0.9185205689623294,0.8965318413025635,0.021988727659765894,0.5000000000000001,True,correct,DBLP,43,True,correct
423,conf/sigmod/ZhaoDN97,True,3,YwLoGdTgG-sJ,0.9879180722607231,0.9324161479823996,0.05550192427832357,0.5000000000000001,True,correct,DBLP,43,True,correct
424,journals/sigmod/Winslett01a,False,0,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0309614CI,0.00029997363958509965,0.0002963286017388985,3.645037846201145e-06,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
425,journals/tods/BrightHP94,True,2,BHvvo_nJxucJ,0.9684040434506284,0.6449531772332877,0.32345086621734065,0.5000000000000001,True,correct,DBLP,43,True,correct
426,conf/vldb/AksoyZF01,True,2,A92KQRVdZaoJ,0.9842478708183457,0.8164184272137619,0.16782944360458385,0.5000000000000001,True,correct,DBLP,43,True,correct
427,journals/vldb/DerrMP94,True,2,a-QMCFr5yJYJ,0.9836169555368107,0.34714513045753004,0.6364718250792807,0.5000000000000001,True,correct,DBLP,43,True,correct
428,conf/vldb/ChungCLL01,True,1,mJiDvbtTKWoJ,0.980517049493916,0.11002905958414379,0.8704879899097723,0.5000000000000001,True,correct,DBLP,43,True,correct
429,journals/tods/EiterGM97,True,1,WXWcO2ulDQUJ,0.9863323705459821,0.5952433471141767,0.3910890234318054,0.5000000000000001,True,correct,DBLP,43,True,correct
430,conf/vldb/DarEGP98,True,1,D6gxih90YU4J,0.990000597873991,0.7193129887076504,0.2706876091663406,0.5000000000000001,True,correct,DBLP,43,True,correct
431,conf/sigmod/AggarwalPWYP99,True,2,G3dX_RTA26MJ,0.9855979537124112,0.7928302705796151,0.19276768313279613,0.5000000000000001,True,correct,DBLP,43,True,correct
432,journals/vldb/VerykiosME03,True,1,khdP4spNnPoJ,0.976365717056425,0.002343231299485385,0.9740224857569396,0.5000000000000001,True,correct,DBLP,43,True,correct
433,conf/vldb/IoannidisLGP96,True,4,U04OC6OSBT0J,0.9795369302740814,0.9452788487576835,0.034258081516397865,0.5000000000000001,True,correct,DBLP,43,True,correct
434,journals/sigmod/Grohe02,True,2,jzwiskpRLOUJ,0.9901881304517194,0.5387032113509566,0.4514849191007628,0.5000000000000001,True,correct,DBLP,43,True,correct
435,conf/sigmod/DattaDRTV01,True,2,qK-N8yVLSWUJ,0.987556763248849,0.8706139277582358,0.11694283549061324,0.5000000000000001,True,correct,DBLP,43,True,correct
436,conf/vldb/GionisIM99,True,4,A8rGBQif7MIJ,0.9900006131278463,0.9626279977121555,0.027372615415690804,0.5000000000000001,True,correct,DBLP,43,True,correct
437,conf/vldb/AbiteboulBMMW02,True,4,mm3mXWb8QS0J,0.9861828403829284,0.9656230215254027,0.02055981885752567,0.5000000000000001,True,correct,DBLP,43,True,correct
438,journals/tods/IoannidisR95,True,1,TJDMWbCXMtgJ,0.9822231188045617,0.009749314032333867,0.9724738047722279,0.5000000000000001,True,correct,DBLP,43,True,correct
439,journals/sigmod/DoanPK95,True,1,c0TSepqRwwMJ,0.9862578738029946,0.000587597073705788,0.9856702767292888,0.5000000000000001,True,correct,DBLP,43,True,correct
440,conf/sigmod/FlorescuLMS99,True,2,h0uuqAstOPUJ,0.9805153759637585,0.9588209042242701,0.021694471739488352,0.5000000000000001,True,correct,DBLP,43,True,correct
441,conf/sigmod/ChangBCLLS00,True,2,bqtRaOoJ87AJ,0.9869676256330208,0.9564119716444235,0.030555653988597276,0.5000000000000001,True,correct,DBLP,43,True,correct
442,conf/sigmod/GangulyGMS96,True,2,05ZgvGyhSC0J,0.9897012680348629,0.6000978081034318,0.3896034599314311,0.5000000000000001,True,correct,DBLP,43,True,correct
443,journals/sigmod/RoddickABDEGHLMMMW00,True,2,eA8gNVxHRJ4J,0.9826819936036867,0.9518101790938606,0.030871814509826123,0.5000000000000001,True,correct,DBLP,43,True,correct
444,conf/sigmod/ShatdalN95,True,1,nbU59lK7JJYJ,0.9888340846743146,0.018623715239761945,0.9702103694345526,0.5000000000000001,True,correct,DBLP,43,True,correct
445,conf/sigmod/GangulyGR03,True,1,Di-EjDZ_abYJ,0.9879947822078973,0.4147112870391031,0.5732834951687942,0.5000000000000001,True,correct,DBLP,43,True,correct
446,conf/sigmod/CasatiS01,True,2,7H9j9z0x_3UJ,0.5106783937143743,0.21718541129841495,0.29349298241595934,0.5000000000000001,True,correct,DBLP,43,True,correct
447,conf/sigmod/BlakeleyD00,True,2,ZSR-MThg9UEJ,0.41542529655471,0.09883448894373228,0.3165908076109777,0.5000000000000001,False,missing_match,DBLP,43,True,correct
448,conf/sigmod/KrishnamurthyBN99,True,1,qS4jhfgPbm8J,0.9902426280979785,0.005375961452578571,0.9848666666453999,0.5000000000000001,True,correct,DBLP,43,True,correct
449,conf/sigmod/NgLHM99,True,1,YemauUgIzlcJ,0.988658297124379,0.3673930029125436,0.6212652942118354,0.5000000000000001,True,correct,DBLP,43,True,correct
450,conf/sigmod/RoussopoulosKS99,False,0,Mg0A5yz-_wYJ,0.043705761703822954,0.007711133870707525,0.035994627833115425,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
451,conf/sigmod/NazeriBO01,True,1,2E9I_lugGC4J,0.9562186065393501,0.15746846139151682,0.7987501451478333,0.5000000000000001,True,correct,DBLP,43,True,correct
452,journals/sigmod/Bhashyam96,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245908%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.8599924797716256,0.00020706014913439804,0.8597854196224912,0.5000000000000001,True,correct,DBLP,43,True,correct
453,conf/sigmod/LoR96,True,2,em5eiGpRZFkJ,0.9542841248944598,0.45570569971427927,0.49857842518018053,0.5000000000000001,True,correct,DBLP,43,True,correct
454,conf/sigmod/WolfsonSXZC99,True,5,vwdWTx0dk7QJ,0.9526600806561019,0.9360017750711157,0.016658305584986155,0.5000000000000001,True,correct,DBLP,43,True,correct
455,conf/sigmod/KrollW94,True,4,zd_8s13rNRoJ,0.9744729364699416,0.917140766496145,0.05733216997379664,0.5000000000000001,True,correct,DBLP,43,True,correct
456,conf/vldb/AgrawalPWZ95,True,7,x_ykbVlfyP8J,0.9800955563632997,0.8599567415810259,0.12013881478227384,0.5000000000000001,True,correct,DBLP,43,True,correct
457,conf/sigmod/KotidisR99,True,5,qzjtGDo7OuMJ,0.9902426433791606,0.9529090998733389,0.03733354350582163,0.5000000000000001,True,correct,DBLP,43,True,correct
458,journals/tods/FranklinCL97,True,2,vqboZ3T4n4AJ,0.9386865016419678,0.1930950526934976,0.7455914489484702,0.5000000000000001,True,correct,DBLP,43,True,correct
459,conf/sigmod/DarEGP98,True,1,ewnL82c8kiMJ,0.9902426433791606,0.7176430069134562,0.2725996364657044,0.5000000000000001,True,correct,DBLP,43,True,correct
460,conf/sigmod/MaheshwariL97,True,3,VcVAYDLTty8J,0.9584186137981228,0.9065687594712671,0.05184985432685563,0.5000000000000001,True,correct,DBLP,43,True,correct
461,conf/sigmod/LuMSS95,True,1,Kk87yanaI1AJ,0.9708169700621251,0.028662095394384225,0.9421548746677408,0.5000000000000001,True,correct,DBLP,43,True,correct
462,journals/vldb/MirbelPSTV00,True,1,tUEcojf_6BUJ,0.9840394445786745,0.4131916294650466,0.5708478151136279,0.5000000000000001,True,correct,DBLP,43,True,correct
463,conf/vldb/BasuFP00,False,0,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1007674%26type%3Dpdf,0.002573424615173715,0.0021415501974157256,0.0004318744177579893,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
464,conf/vldb/FlorescuKLP97,True,1,-Zb4WBd1aNUJ,0.9820727984719304,0.01161755079791593,0.9704552476740145,0.5000000000000001,True,correct,DBLP,43,True,correct
465,conf/vldb/AilamakiDHW99,True,2,-mTrpy_n8PYJ,0.9441443030812777,0.2886617213989782,0.6554825816822996,0.5000000000000001,True,correct,DBLP,43,True,correct
466,journals/sigmod/Kosch02,True,1,_avm808LQocJ,0.9901881375642547,0.47684861904353804,0.5133395185207167,0.5000000000000001,True,correct,DBLP,43,True,correct
467,conf/vldb/WildfogelY97,True,1,uqYakLN84x0J,0.9857352757826641,0.000875289929690304,0.9848599858529737,0.5000000000000001,True,correct,DBLP,43,True,correct
468,conf/vldb/HelmerWM98,True,2,5ipPVLRhDqoJ,0.9900006131278463,0.6869124521423509,0.3030881609854954,0.5000000000000001,True,correct,DBLP,43,True,correct
469,conf/vldb/HankinsP03,True,1,NsxXW_CvQpkJ,0.9802281012165026,0.0019284026566263235,0.9782996985598763,0.5000000000000001,True,correct,DBLP,43,True,correct
470,conf/sigmod/AtzeniT97,True,3,i2LI1TWifbYJ,0.9902426264979829,0.9694657939898526,0.02077683250813034,0.5000000000000001,True,correct,DBLP,43,True,correct
471,conf/sigmod/GuptaMR95,True,4,ELtcV7mOQDgJ,0.9719801851664205,0.836162238423468,0.13581794674295244,0.5000000000000001,True,correct,DBLP,43,True,correct
472,conf/vldb/ShahDR03,True,3,Zlk6Tn-sPxwJ,0.9626123554488863,0.8804871225209474,0.08212523292793894,0.5000000000000001,True,correct,DBLP,43,True,correct
473,conf/vldb/GarofalakisG01,True,3,rcSfDxBif40J,0.9682523303929184,0.9626299295554851,0.005622400837433261,0.5000000000000001,True,correct,DBLP,43,True,correct
474,conf/vldb/GehrkeRG98,True,2,hobnzQKRlK4J,0.9608074187351214,0.9157689606613141,0.04503845807380735,0.5000000000000001,True,correct,DBLP,43,True,correct
475,conf/sigmod/GebhardtJJ97,True,3,9mbr0dyW1NgJ,0.9839215787939882,0.9275955051392262,0.056326073654762054,0.5000000000000001,True,correct,DBLP,43,True,correct
476,journals/sigmod/ErdurD02,True,1,9OcrAEypDhMJ,0.9765113383097518,0.01733154827759933,0.9591797900321525,0.5000000000000001,True,correct,DBLP,43,True,correct
477,conf/vldb/ZellerK02,True,1,UIWreKZndVQJ,0.9887237386202051,0.002235456510662842,0.9864882821095423,0.5000000000000001,True,correct,DBLP,43,True,correct
478,journals/tods/TariSS97,True,3,wGAAD7CTrnMJ,0.9863323705459821,0.9661620343660127,0.02017033617996944,0.5000000000000001,True,correct,DBLP,43,True,correct
479,journals/vldb/C95a,False,0,QLeWwLgl5KsJ,0.33476343793736724,0.31996331447334964,0.0148001234640176,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
480,conf/sigmod/IoannidisLANT97,True,5,qb-jf_sQ_5kJ,0.424512341638064,0.2927659785053294,0.13174636313273458,0.5000000000000001,False,missing_match,DBLP,43,True,correct
481,journals/sigmod/Snodgrass98a,True,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290599%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.5744837289552509,0.5441351557759503,0.03034857317930062,0.5000000000000001,True,false_link,DBLP,43,True,false_link
482,journals/sigmod/FernandezFLS97,True,4,9NlVdFCl2ysJ,0.9752832758749963,0.866681532977973,0.10860174289702329,0.5000000000000001,True,correct,DBLP,43,True,correct
483,conf/vldb/CiliaHB02,True,1,_aEC8CgKod0J,0.9730292791946842,0.0014313456770966107,0.9715979335175876,0.5000000000000001,True,correct,DBLP,43,True,correct
484,journals/sigmod/Alonso94a,False,0,8Ge2xzsWVhAJ,0.0036298382025503418,0.003363999902628572,0.0002658382999217697,0.5000000000000001,False,unmatched_abstention,DBLP,43,False,unmatched_abstention
485,conf/vldb/LernerS03,True,3,KtkbM7ohXrEJ,0.9857352785999955,0.9040059146152386,0.08172936398475694,0.5000000000000001,True,correct,DBLP,43,True,correct
486,conf/vldb/BerckenS01,True,3,fhbW320LsusJ,0.9791809004344848,0.9690487436935693,0.010132156740915499,0.5000000000000001,True,correct,DBLP,43,True,correct
487,conf/vldb/SeshadriLR96,True,4,-Pmsximl_moJ,0.9900005962347085,0.9575240756019306,0.03247652063277784,0.5000000000000001,True,correct,DBLP,43,True,correct
488,conf/vldb/AggarwalHWY03,True,4,szlqyCesMpgJ,0.9847456248988725,0.8384207873497372,0.14632483754913528,0.5000000000000001,True,correct,DBLP,43,True,correct
