record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed,ce_direct_declared,ce_direct_category
207,36861,True,1,210442348,0.9246944267557323,0.5994508013900891,0.3252436253656432,0.40000000000000013,True,correct,ECOM,42,True,correct
208,38550,True,1,207978102,0.1620005473069649,0.15684122084329805,0.005159326463666847,0.40000000000000013,False,missing_match,ECOM,42,True,correct
209,30219,True,1,207910337,0.9124890080993481,0.029165767274973397,0.8833232408243746,0.40000000000000013,True,correct,ECOM,42,True,correct
210,33653,True,1,207391014,0.7687502945155933,0.4041981219726666,0.3645521725429267,0.40000000000000013,True,correct,ECOM,42,True,correct
211,36383,True,1,208226699,0.14369511057835171,0.10336637719314865,0.04032873338520307,0.40000000000000013,False,missing_match,ECOM,42,True,correct
212,37196,True,1,209656956,0.9042072328484506,0.03165438628614293,0.8725528465623077,0.40000000000000013,True,correct,ECOM,42,True,correct
213,35334,True,1,208504396,0.909401260330841,0.26840009592861047,0.6410011644022305,0.40000000000000013,True,correct,ECOM,42,True,correct
214,32625,True,2,201935116,0.803549885137199,0.15120559910676226,0.6523442860304368,0.40000000000000013,True,correct,ECOM,42,True,correct
215,29072,True,1,208456130,0.6378007322357133,0.014269273748686393,0.623531458487027,0.40000000000000013,True,correct,ECOM,42,True,correct
216,38327,True,1,207390671,0.9334318696907493,0.07735888170164168,0.8560729879891076,0.40000000000000013,True,correct,ECOM,42,True,correct
217,34395,True,1,206362749,0.26352244737713393,0.03659006347339633,0.2269323839037376,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match
218,34610,True,1,207543191,0.8212014527744604,0.2971990921616029,0.5240023606128575,0.40000000000000013,True,correct,ECOM,42,True,correct
219,36931,True,1,208370418,0.8354127465021127,0.26264302608834555,0.5727697204137672,0.40000000000000013,True,correct,ECOM,42,True,correct
220,34135,True,1,207900170,0.9211862758590768,0.3240210262131774,0.5971652496458993,0.40000000000000013,True,correct,ECOM,42,True,correct
221,30951,True,1,205599985,0.3861892067414986,0.25330430676268495,0.13288489997881364,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match
222,36471,True,1,209208661,0.8927269721927955,0.1147595261434549,0.7779674460493406,0.40000000000000013,True,correct,ECOM,42,True,correct
223,30158,True,1,204937142,0.21437414732607238,0.06299732579522457,0.1513768215308478,0.40000000000000013,False,missing_match,ECOM,42,True,correct
224,29950,True,1,204559209,0.7308537148932273,0.5889243468287731,0.1419293680644541,0.40000000000000013,True,false_link,ECOM,42,True,correct
225,35194,True,1,208504297,0.9257039000743691,0.40971484693284893,0.5159890531415201,0.40000000000000013,True,correct,ECOM,42,True,correct
226,27975,True,1,10360978,0.865696515743479,0.8009462653541731,0.06475025038930582,0.40000000000000013,True,correct,ECOM,42,True,correct
227,30436,True,1,204505951,0.4264172649944347,0.13091710847468846,0.29550015651974626,0.40000000000000013,True,correct,ECOM,42,False,missing_match
228,29906,True,1,202139744,0.8561958715079931,0.07949019627393086,0.7767056752340623,0.40000000000000013,True,correct,ECOM,42,True,correct
229,37767,True,1,204588748,0.9674400826460081,0.01705181370489456,0.9503882689411136,0.40000000000000013,True,correct,ECOM,42,True,correct
230,31176,True,1,205844279,0.36015804660863,0.07729359639229598,0.282864450216334,0.40000000000000013,False,missing_match,ECOM,42,True,correct
231,21875,True,1,201700823,0.4895452664709961,0.02327094005988081,0.4662743264111153,0.40000000000000013,True,correct,ECOM,42,True,correct
232,34256,True,1,206888011,0.36488479131100054,0.11610181269899425,0.2487829786120063,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match
233,17094,True,1,201959840,0.8018092397020976,0.09251030636117519,0.7092989333409224,0.40000000000000013,True,false_link,ECOM,42,True,false_link
234,27197,True,1,204318288,0.6421566395863315,0.46073639248703996,0.18142024709929155,0.40000000000000013,True,correct,ECOM,42,True,correct
235,22940,True,1,203472622,0.8659938927455508,0.030185850457793376,0.8358080422877574,0.40000000000000013,True,correct,ECOM,42,True,correct
236,33971,True,1,207391020,0.289404444548832,0.008021644995931812,0.2813827995529002,0.40000000000000013,False,missing_match,ECOM,42,True,correct
237,13202,True,1,10379358,0.9212104471758582,0.013657366722846759,0.9075530804530114,0.40000000000000013,True,correct,ECOM,42,True,correct
238,18524,True,1,90145972,0.8155190978997626,0.43263413232673203,0.3828849655730306,0.40000000000000013,True,false_link,ECOM,42,True,correct
239,38008,True,1,208710844,0.25600488098202895,0.22471322676428918,0.03129165421773977,0.40000000000000013,False,missing_match,ECOM,42,True,correct
240,16309,True,1,203022472,0.9226346058487176,0.023160653760496572,0.899473952088221,0.40000000000000013,True,correct,ECOM,42,True,correct
241,34220,True,1,209869342,0.7517446244136724,0.07001091444520872,0.6817337099684637,0.40000000000000013,True,correct,ECOM,42,True,correct
242,33564,True,1,208504179,0.9489774289556155,0.23428897199155813,0.7146884569640575,0.40000000000000013,True,correct,ECOM,42,True,correct
243,35219,True,1,208504334,0.8598271525979041,0.5789288014042107,0.28089835119369344,0.40000000000000013,True,correct,ECOM,42,True,correct
244,29238,True,1,204206937,0.4326767976911123,0.07464835395286236,0.35802844373824994,0.40000000000000013,True,correct,ECOM,42,True,correct
245,38781,True,1,207920831,0.36456423500371954,0.010832028491331405,0.3537322065123881,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match
246,32315,True,1,205083968,0.9159768721527156,0.7180370229340745,0.19793984921864116,0.40000000000000013,True,correct,ECOM,42,True,correct
247,32664,True,1,208409785,0.2371691788248091,0.18258267937372974,0.05458649945107935,0.40000000000000013,False,missing_match,ECOM,42,True,false_link
248,32630,True,1,207554111,0.8359340000595268,0.00699044157777715,0.8289435584817496,0.40000000000000013,True,correct,ECOM,42,True,correct
249,29392,True,1,204295637,0.9421957318772133,0.0646898920274652,0.8775058398497481,0.40000000000000013,True,correct,ECOM,42,True,correct
250,30585,True,1,204206934,0.3171645012561418,0.18841438091649168,0.12875012033965014,0.40000000000000013,False,missing_match,ECOM,42,True,correct
251,35218,True,1,207536225,0.9323964128811015,0.3437621859825373,0.5886342268985643,0.40000000000000013,True,correct,ECOM,42,True,correct
252,32893,True,1,208085182,0.8075327814250288,0.3218619963151634,0.48567078510986544,0.40000000000000013,True,correct,ECOM,42,True,correct
253,35201,True,1,208504318,0.933564270535124,0.2927405452097265,0.6408237253253976,0.40000000000000013,True,correct,ECOM,42,True,correct
254,28500,True,1,203445749,0.8739806196319523,0.2584252842940657,0.6155553353378866,0.40000000000000013,True,correct,ECOM,42,True,correct
255,33510,True,1,205516750,0.06571378124535504,0.004609019072487383,0.06110476217286766,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match
256,34727,True,1,207666379,0.9468111460684542,0.08954154889384044,0.8572695971746137,0.40000000000000013,True,correct,ECOM,42,True,correct
257,31635,True,1,206460118,0.7934900651881925,0.19033389673983891,0.6031561684483536,0.40000000000000013,True,correct,ECOM,42,False,missing_match
258,31414,True,1,204222915,0.5419906219210363,0.042062405245256264,0.49992821667578,0.40000000000000013,True,correct,ECOM,42,True,correct
259,37403,True,1,209705778,0.15385675081822842,0.1181566807195034,0.035700070098725015,0.40000000000000013,False,missing_match,ECOM,42,True,correct
260,17417,True,1,90120953,0.5001216964817597,0.1295394946928549,0.3705822017889049,0.40000000000000013,True,correct,ECOM,42,True,correct
261,32990,True,1,206928604,0.24442555901733168,0.08360667728062564,0.16081888173670605,0.40000000000000013,False,missing_match,ECOM,42,True,correct
262,20454,True,1,203514305,0.025289080304212713,0.02019241662929203,0.005096663674920683,0.40000000000000013,False,missing_match,ECOM,42,True,correct
263,34894,True,1,208504340,0.871400646612287,0.7554041613509016,0.1159964852613854,0.40000000000000013,True,correct,ECOM,42,True,correct
264,28971,True,1,204679144,0.8545240424772487,0.04996408320976151,0.8045599592674871,0.40000000000000013,True,correct,ECOM,42,True,correct
265,35276,True,1,208084021,0.9208960304758613,0.5246712677043109,0.3962247627715504,0.40000000000000013,True,correct,ECOM,42,True,correct
266,37623,True,1,208809705,0.7783399510861896,0.7739575456772618,0.004382405408927759,0.40000000000000013,True,correct,ECOM,42,True,correct
267,32358,True,1,208295050,0.8357860579994573,0.6729830604345777,0.1628029975648796,0.40000000000000013,True,correct,ECOM,42,True,correct
268,30355,True,1,206460124,0.9474182920633292,0.005720700768093948,0.9416975912952352,0.40000000000000013,True,correct,ECOM,42,True,correct
269,25950,True,1,202870170,0.7814256677016811,0.06388833383945614,0.717537333862225,0.40000000000000013,True,correct,ECOM,42,True,correct
270,33668,True,1,206917817,0.6865906347031605,0.10395760883676083,0.5826330258663996,0.40000000000000013,True,correct,ECOM,42,True,correct
271,29823,True,1,204792884,0.871570124166775,0.1970094948050765,0.6745606293616986,0.40000000000000013,True,correct,ECOM,42,True,correct
272,22101,True,1,201692665,0.0793245238805357,0.015771676387956655,0.06355284749257904,0.40000000000000013,False,missing_match,ECOM,42,True,correct
273,37181,True,1,209705773,0.7615882950692155,0.03130401193097414,0.7302842831382415,0.40000000000000013,True,correct,ECOM,42,True,correct
274,37174,True,1,209208663,0.9358471643638151,0.5336027761264486,0.4022443882373665,0.40000000000000013,True,correct,ECOM,42,True,correct
275,33601,True,1,204071217,0.4417209528636765,0.14655502626429917,0.29516592659937735,0.40000000000000013,True,false_link,ECOM,42,True,correct
276,36957,True,1,207390709,0.9007618558380953,0.8713198753599072,0.029441980478188134,0.40000000000000013,True,correct,ECOM,42,True,correct
277,36151,True,1,207907558,0.4194414519602294,0.2406674288145939,0.1787740231456355,0.40000000000000013,True,correct,ECOM,42,True,correct
278,34102,True,1,205886768,0.20449404706546906,0.18274717986539707,0.02174686720007199,0.40000000000000013,False,missing_match,ECOM,42,True,false_link
279,28554,True,1,204443417,0.8209678983822507,0.02384237840751631,0.7971255199747344,0.40000000000000013,True,correct,ECOM,42,True,correct
280,34905,True,1,207514568,0.8882701963120995,0.13982565105164083,0.7484445452604587,0.40000000000000013,True,correct,ECOM,42,True,correct
281,33717,True,1,206928604,0.7702868278882568,0.024754639176883895,0.7455321887113728,0.40000000000000013,True,correct,ECOM,42,True,correct
282,33864,True,1,207986331,0.11519362168688299,0.10967534152011217,0.00551828016677082,0.40000000000000013,False,missing_match,ECOM,42,True,correct
283,36295,True,1,90128026,0.7468919391761007,0.043476145202344905,0.7034157939737559,0.40000000000000013,True,correct,ECOM,42,True,correct
284,23965,True,1,203322272,0.8273255716718411,0.00921910034796963,0.8181064713238715,0.40000000000000013,True,correct,ECOM,42,True,correct
285,37162,True,1,209208718,0.4432369275517584,0.13693658234477696,0.30630034520698146,0.40000000000000013,True,correct,ECOM,42,True,correct
286,38346,True,1,208167531,0.9038511453010586,0.33621090859901187,0.5676402367020468,0.40000000000000013,True,correct,ECOM,42,True,correct
287,36502,True,1,209306029,0.37949050659243855,0.04475688811845918,0.33473361847397937,0.40000000000000013,False,missing_match,ECOM,42,True,correct
288,30575,True,1,209297205,0.8852927452823238,0.0677697480247359,0.8175229972575879,0.40000000000000013,True,correct,ECOM,42,True,correct
289,34496,True,1,207978102,0.9196771651666049,0.011371821967897513,0.9083053431987074,0.40000000000000013,True,correct,ECOM,42,True,correct
290,34298,True,1,207543193,0.5728559400561886,0.39419741066401054,0.17865852939217802,0.40000000000000013,True,correct,ECOM,42,True,correct
291,13700,True,1,90108521,0.7372613365234555,0.7140176002247463,0.02324373629870924,0.40000000000000013,True,false_link,ECOM,42,True,correct
292,25413,True,1,90049795,0.8773141400084958,0.0781491603164383,0.7991649796920576,0.40000000000000013,True,correct,ECOM,42,True,correct
293,28180,True,1,202916534,0.8234706441357635,0.06746444873199088,0.7560061954037727,0.40000000000000013,True,correct,ECOM,42,True,correct
294,33472,True,1,205777549,0.8767709730633605,0.8041861720976549,0.07258480096570563,0.40000000000000013,True,correct,ECOM,42,True,correct
295,30957,True,1,202046565,0.9860768976803935,0.30534289685174976,0.6807340008286438,0.40000000000000013,True,correct,ECOM,42,True,correct
296,36264,True,1,209000383,0.6204235650886262,0.15441845980373026,0.4660051052848959,0.40000000000000013,True,correct,ECOM,42,True,correct
297,35111,True,1,207900171,0.010483959037382242,0.008858474832682012,0.0016254842047002307,0.40000000000000013,False,missing_match,ECOM,42,True,correct
298,34021,True,1,207652056,0.9652321363248237,0.7445348234624669,0.22069731286235683,0.40000000000000013,True,correct,ECOM,42,True,correct
299,32059,True,1,205131849,0.05700645913208358,0.015012127908625016,0.04199433122345857,0.40000000000000013,False,missing_match,ECOM,42,True,correct
300,37499,True,1,208043057,0.8337760048054413,0.04831081755715983,0.7854651872482815,0.40000000000000013,True,correct,ECOM,42,True,correct
301,33972,True,1,204556588,0.6206501046047826,0.011044346072318589,0.609605758532464,0.40000000000000013,True,correct,ECOM,42,False,missing_match
302,17873,True,1,90145584,0.8827184537724821,0.8102365965345947,0.07248185723788747,0.40000000000000013,True,correct,ECOM,42,True,correct
303,37878,True,1,210258465,0.3962036340507838,0.17874260978757703,0.21746102426320676,0.40000000000000013,False,missing_match,ECOM,42,True,correct
304,37421,True,1,209896693,0.5894794527515692,0.014369572305377675,0.5751098804461915,0.40000000000000013,True,correct,ECOM,42,True,correct
305,31924,True,1,206356232,0.9333187198109022,0.4393738862849275,0.4939448335259747,0.40000000000000013,True,correct,ECOM,42,True,correct
306,28304,True,1,203405814,0.7429268598261078,0.005218206818293511,0.7377086530078143,0.40000000000000013,True,correct,ECOM,42,True,correct
307,35498,True,1,90144998,0.8214522025977672,0.2358710188574102,0.5855811837403571,0.40000000000000013,True,correct,ECOM,42,True,correct
308,31813,True,1,207533462,0.8384161870900707,0.0075754169952329375,0.8308407700948378,0.40000000000000013,True,correct,ECOM,42,True,correct
309,27719,True,1,203379237,0.7388384233965485,0.03833804220954119,0.7005003811870073,0.40000000000000013,True,correct,ECOM,42,True,correct
310,27964,True,1,203136103,0.8155691857835131,0.07951425673923602,0.736054929044277,0.40000000000000013,True,correct,ECOM,42,True,correct
311,32561,True,1,207338879,0.9443237493055539,0.19457981567275634,0.7497439336327976,0.40000000000000013,True,correct,ECOM,42,True,correct
312,37183,True,1,209656949,0.7758058294276745,0.10790744195986034,0.6678983874678142,0.40000000000000013,True,correct,ECOM,42,True,correct
313,29902,True,2,205144562,0.9340736095427229,0.5030963097454707,0.4309772997972522,0.40000000000000013,True,correct,ECOM,42,True,correct
314,35431,True,1,207506251,0.8570833928247906,0.008275957339296426,0.8488074354854942,0.40000000000000013,True,correct,ECOM,42,True,correct
315,35987,True,1,207464939,0.645361248346586,0.027579341997448083,0.617781906349138,0.40000000000000013,True,correct,ECOM,42,False,missing_match
316,38475,True,1,10140760,0.7645847080380876,0.013536705607773184,0.7510480024303144,0.40000000000000013,True,correct,ECOM,42,True,correct
317,28190,True,1,208464837,0.5566089586612365,0.05301255348942136,0.5035964051718151,0.40000000000000013,True,correct,ECOM,42,True,correct
318,36909,True,1,208656497,0.18902395789676013,0.025091346822580744,0.1639326110741794,0.40000000000000013,False,missing_match,ECOM,42,True,correct
319,33279,True,1,206808440,0.6417175569557689,0.10227139122684552,0.5394461657289235,0.40000000000000013,True,correct,ECOM,42,True,correct
320,18516,True,1,204559214,0.1523432600912071,0.1357972881517189,0.016545971939488202,0.40000000000000013,False,missing_match,ECOM,42,True,correct
321,20459,True,1,201953025,0.07323712335261634,0.04770902808391574,0.025528095268700597,0.40000000000000013,False,missing_match,ECOM,42,True,correct
322,13996,True,1,203025174,0.30653759677682063,0.01373428019509438,0.29280331658172626,0.40000000000000013,False,missing_match,ECOM,42,True,correct
323,35226,True,1,209869989,0.9319214242026445,0.27102576035253406,0.6608956638501104,0.40000000000000013,True,correct,ECOM,42,True,correct
324,28433,True,1,203142438,0.7596119962717032,0.008295274803853286,0.7513167214678499,0.40000000000000013,True,correct,ECOM,42,True,correct
325,26929,True,1,203651765,0.6874032774015106,0.053886451928188646,0.633516825473322,0.40000000000000013,True,correct,ECOM,42,True,correct
326,32986,True,1,206179521,0.8105429333899048,0.1964213008551809,0.6141216325347238,0.40000000000000013,True,correct,ECOM,42,True,correct
327,36127,True,1,210402579,0.927573740751279,0.014911224488687804,0.9126625162625912,0.40000000000000013,True,correct,ECOM,42,True,correct
328,35666,True,1,208289990,0.9108425766144437,0.04123387200057953,0.8696087046138642,0.40000000000000013,True,correct,ECOM,42,True,correct
329,18970,True,1,202045862,0.2501982419862699,0.2171770305048481,0.033021211481421786,0.40000000000000013,False,missing_match,ECOM,42,True,correct
330,19628,True,1,202778257,0.05651793778652814,0.02227702739138125,0.03424091039514689,0.40000000000000013,False,missing_match,ECOM,42,True,correct
331,34300,True,1,207543192,0.5551365695356263,0.3717647535219075,0.18337181601371877,0.40000000000000013,True,correct,ECOM,42,True,correct
332,19358,True,1,90144996,0.4260438063515152,0.19751949424010543,0.22852431211140975,0.40000000000000013,True,correct,ECOM,42,True,false_link
333,37354,True,1,207390184,0.3699455544824667,0.03075566782677833,0.33918988665568833,0.40000000000000013,False,missing_match,ECOM,42,True,correct
334,33485,True,1,208792604,0.934025278620058,0.5972308482074522,0.3367944304126058,0.40000000000000013,True,correct,ECOM,42,True,correct
335,38767,True,1,204154429,0.921315513963976,0.027637968229585995,0.8936775457343901,0.40000000000000013,True,correct,ECOM,42,True,correct
336,34151,True,1,206854516,0.8058948470722727,0.36099821405190796,0.4448966330203647,0.40000000000000013,True,correct,ECOM,42,True,correct
337,38522,True,1,210267015,0.6539856877991947,0.05856834879228857,0.5954173390069062,0.40000000000000013,True,correct,ECOM,42,True,correct
338,36117,True,1,206901652,0.5263545584229758,0.015487925317223847,0.510866633105752,0.40000000000000013,True,correct,ECOM,42,True,correct
339,36305,True,1,202899626,0.8357628072137504,0.18784195651641838,0.647920850697332,0.40000000000000013,True,correct,ECOM,42,True,correct
340,6493,True,1,203017999,0.9184158381920108,0.03344444854835162,0.8849713896436592,0.40000000000000013,True,correct,ECOM,42,True,correct
341,30093,True,1,205467942,0.7323196984509192,0.04941512607041524,0.682904572380504,0.40000000000000013,True,correct,ECOM,42,True,correct
342,36207,True,1,10363070,0.38490054736570173,0.009508358260019546,0.3753921891056822,0.40000000000000013,False,missing_match,ECOM,42,True,correct
343,21297,True,1,202070149,0.936057276679229,0.08885971486881426,0.8471975618104147,0.40000000000000013,True,correct,ECOM,42,True,correct
344,20532,True,1,90105654,0.7423923937469976,0.02282823288894909,0.7195641608580485,0.40000000000000013,True,correct,ECOM,42,True,correct
345,31337,True,1,203884610,0.9804359201676092,0.19776978073852836,0.7826661394290808,0.40000000000000013,True,correct,ECOM,42,True,correct
346,34349,True,1,207660498,0.9653097183570475,0.20202984516822406,0.7632798731888234,0.40000000000000013,True,correct,ECOM,42,True,correct
347,30196,True,1,205593367,0.512781400886545,0.1499401846258468,0.3628412162606982,0.40000000000000013,True,correct,ECOM,42,True,correct
348,37893,True,1,208937534,0.7416829977079592,0.08486090696067462,0.6568220907472846,0.40000000000000013,True,correct,ECOM,42,True,correct
349,34218,True,1,208294712,0.6515821545965647,0.6062713463876032,0.045310808208961495,0.40000000000000013,True,correct,ECOM,42,True,correct
350,38001,True,1,209871973,0.9322296505709194,0.03160029054967539,0.900629360021244,0.40000000000000013,True,correct,ECOM,42,True,correct
351,29272,True,1,203900792,0.2764482042228348,0.051823861799556704,0.22462434242327808,0.40000000000000013,False,missing_match,ECOM,42,True,correct
352,34165,True,1,206928452,0.33986145200096685,0.01778576477490905,0.3220756872260578,0.40000000000000013,False,missing_match,ECOM,42,True,correct
353,28978,True,1,204559209,0.4173770274076176,0.36976385901715647,0.04761316839046115,0.40000000000000013,True,false_link,ECOM,42,True,correct
354,33790,True,1,210252356,0.7634529036938029,0.030375527521710417,0.7330773761720925,0.40000000000000013,True,correct,ECOM,42,True,correct
355,37235,True,1,210256478,0.7354405664611218,0.006217266059842693,0.729223300401279,0.40000000000000013,True,correct,ECOM,42,True,correct
356,34754,True,1,207543196,0.7437569312090435,0.5466541277770743,0.19710280343196918,0.40000000000000013,True,false_link,ECOM,42,True,correct
357,33595,True,1,208294724,0.846193524951861,0.6410689011573691,0.2051246237944918,0.40000000000000013,True,false_link,ECOM,42,True,false_link
358,38129,True,1,210227261,0.8106688490497366,0.044329671113575886,0.7663391779361607,0.40000000000000013,True,correct,ECOM,42,True,correct
359,34156,True,1,203952966,0.9440654618709339,0.9009833827555132,0.043082079115420724,0.40000000000000013,True,false_link,ECOM,42,True,correct
360,22729,True,1,202473822,0.6796426082269882,0.024909797815893014,0.6547328104110952,0.40000000000000013,True,correct,ECOM,42,True,correct
361,37287,True,1,208937533,0.6695179896172231,0.061497965865663,0.6080200237515601,0.40000000000000013,True,correct,ECOM,42,True,correct
362,28205,True,1,204419878,0.8292431674368239,0.5417620043660638,0.2874811630707601,0.40000000000000013,True,correct,ECOM,42,True,correct
363,34253,True,1,206887992,0.16414035144901692,0.03263847656657758,0.13150187488243933,0.40000000000000013,False,missing_match,ECOM,42,True,correct
364,29339,True,1,203888987,0.6827858013133905,0.06909454165778801,0.6136912596556025,0.40000000000000013,True,correct,ECOM,42,True,correct
365,33057,True,1,208033806,0.8873128906970512,0.4714723663066241,0.4158405243904271,0.40000000000000013,True,correct,ECOM,42,True,correct
366,7783,True,1,202900227,0.6348920441427597,0.27093677241417763,0.36395527172858205,0.40000000000000013,True,correct,ECOM,42,True,correct
367,32906,True,1,203324965,0.23246506878751644,0.22150035919397643,0.010964709593540012,0.40000000000000013,False,missing_match,ECOM,42,True,correct
368,26563,True,1,202125720,0.29536478947920286,0.028259339362081196,0.26710545011712167,0.40000000000000013,False,missing_match,ECOM,42,True,correct
369,34941,True,1,208504307,0.875184748571227,0.4214964290343279,0.4536883195368991,0.40000000000000013,True,correct,ECOM,42,True,correct
370,31970,True,1,206419131,0.7524227529448284,0.1682441460134721,0.5841786069313564,0.40000000000000013,True,correct,ECOM,42,True,correct
371,19204,True,1,207653535,0.594745695867014,0.47476256883155477,0.11998312703545921,0.40000000000000013,True,false_link,ECOM,42,True,correct
372,34095,True,1,207653548,0.9588693954596302,0.2108963999432126,0.7479729955164176,0.40000000000000013,True,correct,ECOM,42,True,correct
373,37340,True,1,206808431,0.04171187726705673,0.029596205965197186,0.012115671301859546,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match
374,35010,True,1,208117936,0.04846505555730549,0.04846505555730549,0.0,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match
375,28020,True,1,204734549,0.8146735221376336,0.020389211835657808,0.7942843103019758,0.40000000000000013,True,correct,ECOM,42,True,correct
376,36446,True,1,208226698,0.679907236862743,0.07326543270250245,0.6066418041602406,0.40000000000000013,True,correct,ECOM,42,True,correct
377,27188,True,1,204318286,0.3154524161726932,0.3115184516521731,0.0039339645205200835,0.40000000000000013,False,missing_match,ECOM,42,True,false_link
378,36169,True,2,90145444,0.3938563234790584,0.19973334540520568,0.19412297807385273,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match
379,33464,True,1,210245837,0.8802152947711397,0.0118644948750859,0.8683507998960538,0.40000000000000013,True,correct,ECOM,42,True,correct
380,33950,True,1,208456233,0.8685251205283286,0.7459573391839399,0.12256778134438873,0.40000000000000013,True,correct,ECOM,42,True,correct
381,27783,True,1,202293522,0.9319155207162787,0.0866086557653968,0.8453068649508819,0.40000000000000013,True,correct,ECOM,42,True,correct
382,37812,True,1,209245958,0.9679623429880103,0.5482312565780751,0.4197310864099352,0.40000000000000013,True,correct,ECOM,42,True,correct
383,34153,True,1,207465587,0.9145349730644106,0.7556528177183169,0.15888215534609362,0.40000000000000013,True,correct,ECOM,42,True,correct
384,33272,True,1,209273200,0.7516547290878721,0.29699842779808894,0.4546563012897832,0.40000000000000013,True,correct,ECOM,42,True,correct
385,37145,True,1,208941079,0.6978713832251167,0.11107371588666584,0.5867976673384508,0.40000000000000013,True,false_link,ECOM,42,True,false_link
386,25855,True,1,205986339,0.6815977707334466,0.07252679119991978,0.6090709795335268,0.40000000000000013,True,correct,ECOM,42,True,correct
387,38697,True,1,206892248,0.9800142464446371,0.3080885366835242,0.6719257097611129,0.40000000000000013,True,correct,ECOM,42,True,correct
388,33643,True,1,206928605,0.5273145693654774,0.09089113891406808,0.4364234304514093,0.40000000000000013,True,correct,ECOM,42,True,correct
389,33476,True,1,208504178,0.879375581538323,0.7253656809995178,0.15400990053880514,0.40000000000000013,True,correct,ECOM,42,True,correct
390,38640,True,1,209890560,0.630420939397436,0.008400386635955026,0.622020552761481,0.40000000000000013,True,correct,ECOM,42,True,correct
391,36637,True,1,205728900,0.9402719352517048,0.38310437792317364,0.5571675573285312,0.40000000000000013,True,correct,ECOM,42,True,correct
392,33569,True,1,207388760,0.3903569500936531,0.37502333804124244,0.015333612052410683,0.40000000000000013,False,missing_match,ECOM,42,True,correct
393,33496,True,1,206928384,0.8139778481942349,0.7071666776997868,0.1068111704944481,0.40000000000000013,True,correct,ECOM,42,True,correct
394,6742,True,1,202845629,0.8651293885508496,0.02223476086726599,0.8428946276835837,0.40000000000000013,True,correct,ECOM,42,True,correct
395,37257,True,1,209208719,0.4463671359424865,0.03387802688242211,0.4124891090600644,0.40000000000000013,True,correct,ECOM,42,True,correct
396,25036,True,1,202502745,0.1560046002242323,0.006739953889356101,0.14926464633487618,0.40000000000000013,False,missing_match,ECOM,42,True,correct
397,31392,True,1,205753566,0.6056846380202662,0.00902830116039969,0.5966563368598665,0.40000000000000013,True,correct,ECOM,42,True,correct
398,34304,True,1,207927557,0.9714834088795887,0.6891545495689456,0.2823288593106431,0.40000000000000013,True,correct,ECOM,42,True,correct
399,27739,True,1,204644752,0.8219240288402101,0.006025691246386455,0.8158983375938237,0.40000000000000013,True,correct,ECOM,42,True,correct
400,30590,True,1,90138537,0.583344095076067,0.3739051910919113,0.2094389039841557,0.40000000000000013,True,correct,ECOM,42,True,correct
401,34751,True,1,207543189,0.6829235422343878,0.1807033960908876,0.5022201461435002,0.40000000000000013,True,correct,ECOM,42,True,correct
402,33664,True,1,205520997,0.31650871795419055,0.019326488583375438,0.2971822293708151,0.40000000000000013,False,missing_match,ECOM,42,True,correct
403,36988,True,1,209253739,0.5967543826677757,0.1572577775145677,0.439496605153208,0.40000000000000013,True,correct,ECOM,42,True,correct
404,33437,True,1,207464919,0.7820684781623803,0.7143635920478324,0.06770488611454795,0.40000000000000013,True,correct,ECOM,42,True,correct
405,34657,True,1,207938488,0.7778869054855176,0.5703129694968213,0.20757393598869633,0.40000000000000013,True,correct,ECOM,42,True,correct
406,36620,True,1,208453646,0.816458240707788,0.2676778725191637,0.5487803681886243,0.40000000000000013,True,correct,ECOM,42,True,correct
407,34648,True,1,207919773,0.8318791180630022,0.48791440244625434,0.34396471561674785,0.40000000000000013,True,correct,ECOM,42,True,correct
408,34897,True,1,208504421,0.8573949346725239,0.5579434716829625,0.2994514629895614,0.40000000000000013,True,correct,ECOM,42,True,correct
409,39176,True,1,10380060,0.0985501098267818,0.019843583585098697,0.07870652624168312,0.40000000000000013,False,missing_match,ECOM,42,True,correct
410,35903,True,1,205769439,0.8398017309720852,0.2944860715134365,0.5453156594586488,0.40000000000000013,True,correct,ECOM,42,True,correct
411,33784,True,1,207538225,0.7118989956462745,0.28880334224812215,0.4230956533981523,0.40000000000000013,True,correct,ECOM,42,True,correct
412,38399,True,1,210479062,0.47389063812258714,0.01918943284293039,0.45470120527965674,0.40000000000000013,True,correct,ECOM,42,True,correct
413,38480,True,1,204647332,0.09921341539893606,0.01069736785061658,0.08851604754831949,0.40000000000000013,False,missing_match,ECOM,42,True,correct
414,34815,True,1,208289990,0.08217513782011267,0.022200127841167715,0.05997500997894495,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match
