dataset,ida,n_valid_matches,best_true_idb,best_true_similarity,best_valid_rank
DBLP,conf/sigmod/OlstonJW03,2,D1h_jOHVyA4J,0.9999998807907104,1
DBLP,journals/sigmod/LabrinidisR00,2,Wcbvsi-QDtcJ,1.0000003576278687,1
DBLP,journals/sigmod/Palpanas00,2,MGG31wuhuUIJ,1.0000001192092896,1
DBLP,conf/sigmod/AbiteboulBCMM03,2,Rjb06zlxbLIJ,1.000000238418579,1
DBLP,conf/sigmod/BabcockCD03,1,mbhZ3gSR3NMJ,0.9999999403953552,1
DBLP,conf/sigmod/ShenNSHS03,1,LjrsWIr3rhAJ,1.000000238418579,1
DBLP,journals/sigmod/WestmannKHM00,5,Cm209Vuk17cJ,1.0000001192092896,1
DBLP,conf/sigmod/BornhovdAKMPR03,2,7lPu8hBgKksJ,1.0000003576278687,1
DBLP,journals/sigmod/VetterliVS00,3,dAF5Z861mZgJ,1.0,1
DBLP,conf/sigmod/DeHaanTCO03,4,gyYBYgpB63sJ,0.9999997019767761,1
DBLP,journals/sigmod/ClementiniF00,1,9_GTdteKEYsJ,1.0000004768371582,1
DBLP,conf/sigmod/CranorJSS03,4,nHesT9ADTdEJ,1.0,1
DBLP,conf/sigmod/Bierman03,1,vQcfluHWCeAJ,0.9999995231628418,1
DBLP,journals/sigmod/WuY00,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D362096%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9438057541847229,1
DBLP,journals/sigmod/ArpinarD00,1,YQQMvRraFBwJ,1.0000001192092896,1
DBLP,conf/sigmod/SunAA03,1,wR6CGftUyH0J,1.0,1
DBLP,conf/sigmod/ReissK03,1,L1m30vG-d5sJ,1.0000004768371582,1
DBLP,journals/sigmod/KantM00,1,url:http://portal.acm.org/citation.cfm%3Fid%3D362084.362091%26dl%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.8490992784500122,1
DBLP,conf/sigmod/LometT03,1,GidOUF_Jd4oJ,0.9999998807907104,1
DBLP,journals/sigmod/LudwigG00,1,T7hbL2VkOhsJ,0.7653751373291016,1
DBLP,conf/sigmod/DeshpandeNGS03,2,fU6zoUKeXe8J,1.000000238418579,1
DBLP,conf/sigmod/LiBKN03,1,micx2kyGfKIJ,1.0,1
DBLP,conf/sigmod/PapadiasTFS03,2,MkRJhOROQjsJ,1.000000238418579,1
DBLP,conf/sigmod/CuiOTS03,1,qx5oR09jmMwJ,0.7871030569076538,1
DBLP,conf/sigmod/Stonebraker03,1,_CGWFOx5yt0J,1.0000007152557373,1
DBLP,journals/sigmod/LeeC00,4,Knzz_bkGA00J,1.0,1
DBLP,journals/sigmod/Hammer00,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601859%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0000003576278687,1
DBLP,journals/sigmod/PoessF00,3,JSrjKrTM_3sJ,0.9999995231628418,1
DBLP,conf/sigmod/GotoK03,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D872837%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9289055466651917,1
DBLP,journals/sigmod/Bussche00,2,CER66z1lh0MJ,1.000000238418579,1
DBLP,conf/sigmod/PadmanabhanBMCH03,1,wI75uFSs0bwJ,1.000000238418579,1
DBLP,journals/sigmod/TheodoridisN00,2,NegSmYlF-awJ,1.0000003576278687,1
DBLP,journals/sigmod/Halevy00,1,czgyMu7SHcgJ,1.0,1
DBLP,conf/sigmod/KriegelBKPS03,2,i0c65loyE60J,0.9999998807907104,1
DBLP,journals/sigmod/RashidS00,1,e0GH54HirssJ,1.0000001192092896,1
DBLP,conf/sigmod/Aggarwal03,1,qbubaA6mQawJ,0.8913848996162415,1
DBLP,conf/sigmod/ChaudhuriKN03,1,ES6QyfgebIcJ,0.9999997019767761,1
DBLP,journals/sigmod/Jhingran00,1,lrGge6mTVckJ,1.0000001192092896,1
DBLP,conf/sigmod/KimC03,1,BWV2Oys1VXsJ,1.0,1
DBLP,journals/sigmod/CasatiDS00,2,jPx0tvkJ-fUJ,0.9808768630027771,1
DBLP,journals/sigmod/PossasMCR00,2,7szp78IyFdQJ,1.0000001192092896,1
DBLP,journals/sigmod/HasselbringHHKRRS00,3,X9PsaiaoDJ4J,0.9502547979354858,1
DBLP,conf/sigmod/GangulyGR03,1,Di-EjDZ_abYJ,1.000000238418579,1
DBLP,journals/sigmod/YuenCLL00,1,Ip82P4QfKyEJ,0.9999997615814209,1
DBLP,conf/sigmod/ChaudhuriGGM03,2,H5IdN0_MQw4J,1.000000238418579,1
DBLP,conf/sigmod/KementsietsidisAM03,4,uCU2G94_fOIJ,1.0,1
DBLP,journals/sigmod/BernsteinHP00,3,FFzJxlpy6TsJ,1.0000001192092896,1
DBLP,conf/sigmod/StoltePAG03,1,9WTNlminW6AJ,1.0000001192092896,1
DBLP,conf/sigmod/GuptaS03,3,6ditJPVnXAQJ,1.0000003576278687,1
DBLP,journals/sigmod/CarmelMS01,2,bolov3CrMYwJ,0.9999998807907104,1
DBLP,journals/sigmod/BoscMP01,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D373708%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9762018322944641,1
DBLP,conf/sigmod/PengC03,1,4Zlh-TEx9m4J,1.000000238418579,1
DBLP,conf/sigmod/ZhangZPTL03,1,S3lELcdpzTkJ,1.0,1
DBLP,journals/sigmod/MeltonMJKSZ01,4,IoNxL_rg2_cJ,1.0000001192092896,1
DBLP,journals/sigmod/MillerHHYHFP01,4,0ckpOQsv-vAJ,1.0,1
DBLP,conf/sigmod/MaddenFHH03,1,qz24tfFNHuoJ,1.0000001192092896,1
DBLP,conf/sigmod/MinPC03,1,JjrRZt4ONqMJ,1.0,1
DBLP,journals/sigmod/BertinoEH01,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D373684%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.000000238418579,1
DBLP,conf/sigmod/QunLO03,2,BnNNuVfklfcJ,1.0000001192092896,1
DBLP,journals/sigmod/FengJH01,1,SUT-QTwqFNkJ,0.9999996423721313,1
DBLP,conf/sigmod/Dyreson03,2,l7KC1qG6OGEJ,1.0000005960464478,1
DBLP,journals/sigmod/Critchlow01,1,wuQbvQAcACsJ,0.9999999403953552,1
DBLP,conf/sigmod/ZhuS03,3,hIGjgc6mx0cJ,0.9999997615814209,1
DBLP,conf/sigmod/MelnikRB03,4,HhdW2CaIIZwJ,0.9999998211860657,1
DBLP,conf/sigmod/KangN03,1,ABztkd0E9lUJ,1.0000001192092896,1
DBLP,journals/sigmod/Aggarwal01,2,OE8gpNwz8MkJ,0.9973437190055847,1
DBLP,conf/sigmod/HeC03,1,MNmlxFx4l-8J,1.0,1
DBLP,journals/sigmod/LawderK01,1,eznFJ2e_pQQJ,1.0,1
DBLP,conf/sigmod/CohenM03,1,bQv5hYB-JIEJ,1.0000001192092896,1
DBLP,journals/sigmod/PuSW01,1,nkW4iN6JqfAJ,0.9999995231628418,1
DBLP,journals/sigmod/BernsteinBCDFGGHHJLMNPSU98,6,CuNhtOboaGoJ,1.0000001192092896,1
DBLP,conf/sigmod/LuoEHN02,1,7p7mpmvIBrYJ,0.9999997615814209,1
DBLP,conf/sigmod/HacigumusILM02,2,NMgExE-JRD0J,1.0000003576278687,1
DBLP,journals/sigmod/ChristoffelPSL98,4,yC3NWP247K8J,0.9813061952590942,1
DBLP,conf/sigmod/KaushikBNK02,2,8M2rLLD3DlQJ,0.9999997615814209,1
DBLP,journals/sigmod/MeltzerC98,2,77mq-gn4LiAJ,1.000000238418579,1
DBLP,conf/sigmod/ChungMS02,5,UmPir9n5JloJ,1.0000003576278687,1
DBLP,journals/sigmod/BichlerSZ98,2,fQNdA5cjapAJ,0.9999997615814209,1
DBLP,conf/sigmod/Grust02,3,-3LAxRNpDJIJ,1.000000238418579,1
DBLP,conf/sigmod/ZadorozhnyRVUB02,1,xmE1380_4E4J,1.0,1
DBLP,journals/sigmod/EisenbergM98a,1,AatoNnELw78J,1.0000004768371582,1
DBLP,journals/sigmod/Ritter98,1,mzqmEYGGT_IJ,1.0000001192092896,2
DBLP,conf/sigmod/OlstonW02,1,pBKI-JCAlcIJ,1.000000238418579,1
DBLP,conf/sigmod/MaddenSHR02,8,7n7LvbccBZoJ,0.9999997019767761,1
DBLP,conf/sigmod/KalnisNOPT02,2,ipAB8UMS7QkJ,1.0000004768371582,1
DBLP,journals/sigmod/BollKB98,1,IBg3vuolFUwJ,1.0000001192092896,1
DBLP,journals/sigmod/ReichB98,2,HzOZXA_VJk8J,0.9999998211860657,1
DBLP,conf/sigmod/RiedewaldAA02,2,nQvBo5KHITYJ,1.0,1
DBLP,conf/sigmod/BunemanKTT02,1,cKIQyzazkYEJ,1.0000001192092896,1
DBLP,journals/sigmod/JenningsNF98,3,YiZVv5kVDb4J,1.0000003576278687,1
DBLP,conf/sigmod/Chamberlin03,2,_F5D4QMbZ0sJ,0.9923479557037354,2
DBLP,journals/sigmod/DogacDATKCD98,3,vG5FK8BJkZgJ,0.9999998211860657,1
DBLP,journals/sigmod/Dogac98,1,diQK7Y_z3XwJ,0.7529736161231995,14
DBLP,conf/sigmod/GraySSU03,1,NnKrsx4j4pkJ,0.9999999403953552,1
DBLP,conf/sigmod/KoudasS03,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D872871%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0000003576278687,1
DBLP,conf/sigmod/KornMZ03,1,6VAQeD6muakJ,1.000000238418579,1
DBLP,journals/sigmod/Domingo-FerrerH98,2,ajq2idLfpHMJ,0.9999998807907104,1
DBLP,journals/sigmod/BuchnerM98,6,4J5CvdomBmsJ,1.0,1
DBLP,conf/sigmod/SengarH03,1,7Mtanhr8EKoJ,1.0000004768371582,1
DBLP,conf/sigmod/BohannonDGKLNS03,1,83wqw4ciNWoJ,0.7394270300865173,1
DBLP,journals/sigmod/ShethBS99,3,NLklGN91cZgJ,0.9961916208267212,1
DBLP,conf/sigmod/ZhuSZ03,1,7VSlB0yIt3YJ,1.0,1
DBLP,conf/sigmod/ZhangDWEMPMDR03,2,gWslyEjd3BYJ,1.000000238418579,1
DBLP,journals/sigmod/NascimentoM99,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310062%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999997615814209,1
DBLP,conf/sigmod/PaparizosACJLNPSWWY03,1,HuPDChjYd44J,1.0000004768371582,1
DBLP,journals/sigmod/RoantreeMH99,3,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310066%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999994039535522,1
DBLP,conf/sigmod/ChoALS03,1,MAdjH9lCsysJ,0.9933611750602722,1
DBLP,journals/sigmod/Danish98,2,mKZyoPZArGcJ,1.0,1
DBLP,conf/sigmod/ZhouWGGZWXYF03,1,AwFxLUGiceUJ,0.9999997019767761,1
DBLP,journals/sigmod/CareyS99,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310071%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0000001192092896,1
DBLP,conf/sigmod/DeshpandeNGS03a,3,sfB17Fi4MZsJ,1.0,1
DBLP,journals/sigmod/EisenbergM99,4,ciavnyh4U8UJ,0.9827831983566284,1
DBLP,conf/sigmod/ChandrasekaranCDFHHKMRS03,3,MNuT46WJZaQJ,1.0000001192092896,1
DBLP,journals/sigmod/Mackay99,2,tzUxfh8dD9sJ,0.9640637040138245,1
DBLP,conf/sigmod/Amer-YahiaFSX03,3,IgRat6Xyu2EJ,0.9999995827674866,1
DBLP,conf/sigmod/ArasuBBDIRW03,3,7D59wPTtkdcJ,0.9999998807907104,1
DBLP,journals/sigmod/ForteHWDCVHFS99,1,7ML1mmPqIooJ,0.9999999403953552,1
DBLP,conf/sigmod/LarsonG03,3,14VyjJ0mnBMJ,0.9999997615814209,1
DBLP,journals/sigmod/OukselS99,2,S-LYnzS1K70J,0.9915903806686401,1
DBLP,conf/sigmod/AgichteinG03,1,url:http://portal.acm.org/citation.cfm%3Fid%3D872851,0.9637905359268188,1
DBLP,conf/sigmod/OoiTZGLLLNSWZ03,1,l78OeieL4ZsJ,1.000000238418579,1
DBLP,journals/sigmod/BergamaschiCV99,3,4C9A2HGs4qsJ,1.0,1
DBLP,conf/sigmod/LiuFP03,2,5BY1upUmSTUJ,0.9348955750465393,1
DBLP,journals/sigmod/Gal99,1,mOsVdVKwhjwJ,0.8836373686790466,1
DBLP,journals/sigmod/SmithO99,1,-iis302p2MkJ,0.9218133091926575,1
DBLP,conf/sigmod/ZuzartePMCLW03,1,url:http://portal.acm.org/citation.cfm%3Fid%3D872757.872840,1.0000001192092896,1
DBLP,conf/sigmod/LakshmananPZ03a,2,4sJ3mLPGGVQJ,1.000000238418579,1
DBLP,journals/sigmod/Hampapur99,2,I-r1LE1najAJ,0.9958314299583435,1
DBLP,conf/sigmod/ShashaB02,2,3HUnvGuXtZEJ,0.9952462911605835,2
DBLP,journals/sigmod/SycaraKWL99,6,YgouJdrCoZQJ,1.0,1
DBLP,conf/sigmod/ShashaB02a,3,url:http://portal.acm.org/citation.cfm%3Fid%3D564691.564798%26dl%3DGUIDE%26dl%3DACM%26type%3Dseries%26idx%3D564691%26part%3DProceedings%26WantType%3DProceedings%26title%3DInternational%2520Conference%2520on%2520Management%2520of%2520Data%2520and%2520Symposium%2520on%2520Principles%2520of%2520Database%2520Systems%26CFID%3D11111111%26CFTOKEN%3D2222222,1.000000238418579,1
DBLP,journals/sigmod/PapazoglouH99,2,WbsAK4ZE17YJ,1.0000003576278687,1
DBLP,journals/sigmod/SouzaS99,2,lSJVvYYknn0J,0.9999996423721313,1
DBLP,conf/sigmod/ViglasN02,2,2aeb_pBP7lcJ,0.9999998807907104,1
DBLP,journals/sigmod/FowlerPNB99,6,VgTAaMMYkvAJ,1.0000003576278687,1
DBLP,journals/sigmod/KuanL99,2,lkrtCULVA6oJ,0.9999997615814209,1
DBLP,conf/sigmod/HinneburgKW02,3,VWd7jhLXfV0J,0.9999998807907104,1
DBLP,journals/sigmod/CeriFP99,2,zCbDZVfxWhAJ,1.000000238418579,1
DBLP,conf/sigmod/PhanN02,1,LLIkm2GMqakJ,1.0000001192092896,1
DBLP,conf/sigmod/Bonnet02,1,bqyt1789jJ8J,1.0000001192092896,1
DBLP,conf/sigmod/HellersteinW02,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D564788%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0000001192092896,1
DBLP,journals/sigmod/GruenwaldBDGSSV99,3,ihljCMaS2UsJ,0.9999998211860657,1
DBLP,conf/sigmod/CranorGJSS02,2,89Avc7qz9YoJ,1.000000238418579,1
DBLP,journals/sigmod/DomenigD99,2,S6TMGRGUq1IJ,0.9999998807907104,1
DBLP,conf/sigmod/MaddenH02,1,NXakCefUcdUJ,0.9999997615814209,1
DBLP,conf/sigmod/AgrawalCD02,1,iABZEL2Zoz8J,1.0000001192092896,1
DBLP,conf/sigmod/HanWDPW02,2,nwWpGh3Mx7MJ,1.0000004768371582,1
DBLP,conf/sigmod/KarbhariRXD02,2,TZsVVmiiHqEJ,1.000000238418579,1
DBLP,journals/sigmod/YauLMS99,2,bhVBJw9Rp3QJ,0.994803249835968,1
DBLP,conf/sigmod/AltinelLKMPLWB02,2,HtYTQ-fN8ccJ,0.9999997615814209,1
DBLP,journals/sigmod/BernsteinDK99,3,Ye5fTBiMoUwJ,0.9958198666572571,1
DBLP,conf/sigmod/FungSG02,1,_H4-ZecAsp0J,0.9999997615814209,1
DBLP,conf/sigmod/WangTYGWP02,2,loFIbaxAcG0J,1.0,1
DBLP,conf/sigmod/DogacTPPLKTK02,3,wi8177RdPBYJ,1.000000238418579,1
DBLP,conf/sigmod/BumbulisB02,1,Ev27auQiecUJ,1.0,1
DBLP,conf/sigmod/Weininger02,1,iXkSngvyu08J,0.9999997615814209,1
DBLP,journals/sigmod/ConradHHKRSS99,4,nmEhI0tiWGAJ,1.0000001192092896,1
DBLP,journals/sigmod/FrankGGJKLMNPSSSTW99,5,5PisY7JvbzQJ,1.000000238418579,1
DBLP,conf/sigmod/RaoZML02,2,c2PgXbSSAFcJ,0.9999996423721313,1
DBLP,journals/sigmod/BoulosO99,2,0mk_QzaJKHEJ,1.0,1
DBLP,conf/sigmod/Aggarwal02,1,tK1_3wGUIHsJ,0.9562962055206299,1
DBLP,journals/sigmod/RosenthalS99,3,c6lzPzSWbKAJ,1.0000003576278687,1
DBLP,conf/sigmod/SismanisDRK02,4,bCj32WyDQ0IJ,0.9999995827674866,1
DBLP,journals/sigmod/RamDD99,2,uA-E1lBgLe0J,0.9999998211860657,1
DBLP,conf/sigmod/ChaudhuriGN02,2,KrfR8djb3C8J,0.9999998807907104,1
DBLP,journals/sigmod/PapianiWDN99,3,EHBFbc1r9oIJ,1.0000004768371582,1
DBLP,conf/sigmod/BhattacharyaMBNHS02,3,tsQbSCfQTooJ,1.0000001192092896,1
DBLP,journals/sigmod/Etzion99,2,aDxXrqrMy9IJ,0.9802606105804443,1
DBLP,conf/sigmod/MoonWH02,1,rlfxeE4k2p4J,1.0,1
DBLP,conf/sigmod/WangWYY02,2,DRp1iFn7znkJ,0.9999997019767761,1
DBLP,journals/sigmod/HansonN99,4,b5uRDGKYrcMJ,1.0000003576278687,1
DBLP,journals/sigmod/Libkin99,2,zSO1Y5W7WkwJ,0.9999997019767761,1
DBLP,conf/sigmod/ProcopiucJAM02,1,k7RinzPIdhYJ,1.000000238418579,1
DBLP,conf/sigmod/ThaperGIK02,4,855tuDOhjl4J,1.000000238418579,1
DBLP,conf/sigmod/BrunoC02,2,KAf2DUUVabIJ,0.9999995827674866,1
DBLP,journals/sigmod/Abiteboul99,2,J_7kZS39msAJ,0.9460975527763367,1
DBLP,conf/sigmod/Ramanan02,1,VGe-IBWyMm4J,0.9999999403953552,1
DBLP,conf/sigmod/VriesMNK02,1,dVn0Led5JLAJ,1.0,1
DBLP,journals/sigmod/MusickC99,2,mA4kKq9Z3tYJ,0.9999999403953552,1
DBLP,conf/sigmod/GaoW02,1,PZTESZecfnQJ,1.0,1
DBLP,journals/sigmod/EisenbergM99a,2,ne4v3zrmFSQJ,0.9845520853996277,1
DBLP,conf/sigmod/DattaDTVSR02,4,orxvLy4vVEQJ,0.9969921112060547,1
DBLP,journals/sigmod/McHughW97,1,dAnyGPqToQEJ,0.9999998211860657,1
DBLP,journals/sigmod/AtzeniMM97,4,Mb78Vc7skzMJ,0.9491265416145325,1
DBLP,conf/sigmod/DobraGGR02,2,wuIyUXOQP7AJ,1.0,1
DBLP,conf/sigmod/ChenGMV02,1,IqV3EploPP4J,0.9619438648223877,1
DBLP,journals/sigmod/BaaderJN97,3,dr4SzOhnLB8J,0.935128390789032,1
DBLP,conf/sigmod/ZhouR02,1,-hUVSdRv5UUJ,1.000000238418579,1
DBLP,journals/sigmod/NestorovAM97,1,NVS_rDpScp0J,0.9967984557151794,1
DBLP,conf/sigmod/FreireHRRS02,5,1p-q7eofLWIJ,0.9999999403953552,1
DBLP,journals/sigmod/NadoH97,1,yN9f4dSKC9QJ,0.9999997615814209,1
DBLP,conf/sigmod/LiGS02,1,DZzqgw2TJ-MJ,1.0000001192092896,1
DBLP,journals/sigmod/AshishK97,5,xhXJfYv1MPwJ,1.0000001192092896,1
DBLP,conf/sigmod/TatarinovVBSSZ02,2,gYWmOPwa7mwJ,0.9999998807907104,1
DBLP,conf/sigmod/PapakonstantinouPV02,1,5XmfwqNDii8J,1.0000005960464478,1
DBLP,journals/sigmod/JajodiaBBKMSW97,1,url:http://portal.acm.org/citation.cfm%3Fid%3D271095,1.0000001192092896,1
DBLP,conf/sigmod/DasuJMS02,3,zTF5z0v_nh0J,0.8886244297027588,1
DBLP,journals/sigmod/GrayG97,5,fFCqy9V5XNgJ,0.9999999403953552,1
DBLP,conf/sigmod/GillmannWW02,2,idT5wOZXM-wJ,0.9999995231628418,1
DBLP,conf/sigmod/GuhaJKSY02,1,z6l0wfs32iYJ,0.9999997019767761,1
DBLP,journals/sigmod/DadamK97,1,9Ai_9dZChG4J,1.000000238418579,1
DBLP,conf/sigmod/RamanH02,3,F0T3KimkbGcJ,1.0,1
DBLP,conf/sigmod/TaoP02,1,fDWfHiQ6BR4J,1.0000004768371582,1
DBLP,journals/sigmod/ConradEHRSSSV97,2,SBnqbyQF3SoJ,0.9999997615814209,1
DBLP,conf/sigmod/BrunoKS02,3,4pZ4Shr2bMwJ,1.0000003576278687,1
DBLP,journals/sigmod/McClatcheyV97,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D271087%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999998807907104,1
DBLP,conf/sigmod/PolyzotisG02,2,obfTDYVJb4gJ,0.9999998807907104,1
DBLP,journals/sigmod/Seligman97,1,url:http://portal.acm.org/citation.cfm%3Fid%3D601858.601872%26dl%3DGUIDE%26dl%3Dacm%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999998211860657,1
DBLP,journals/sigmod/GuptaHR97,2,-ha8fD8Kj_oJ,0.9999997615814209,1
DBLP,conf/sigmod/ChangH02,2,4zxRX5K-YSsJ,1.0000001192092896,1
DBLP,conf/sigmod/YangWYH02,1,xsaovu54vl4J,1.000000238418579,1
DBLP,journals/sigmod/BarbaraS97,3,Iw5bYR098o4J,0.9999998807907104,1
DBLP,conf/sigmod/ChoiC02,1,D8a4umAppIcJ,0.9999997615814209,1
DBLP,journals/sigmod/ClementLGMK97,2,To_EjIKwfSAJ,1.0,1
DBLP,conf/sigmod/GarofalakisG02,2,6EaC2CmjsmAJ,0.9999998211860657,1
DBLP,conf/sigmod/JosifovskiSHL02,1,xA9KNostV4cJ,0.9999996423721313,1
DBLP,journals/sigmod/RamamrithamS97,1,HR-yLNuhtl4J,1.0,1
DBLP,conf/sigmod/KanthRA02,1,RgDMwqhT30wJ,1.0,1
DBLP,journals/sigmod/FernandezFLS97,4,9NlVdFCl2ysJ,1.0000003576278687,1
DBLP,journals/sigmod/HadzilacosT97,2,a8YsBAmwFjoJ,0.9999998807907104,1
DBLP,conf/sigmod/SzalayGTKMRSv02,4,1tKWKmyczaYJ,1.0,1
DBLP,conf/sigmod/PossSKL02,1,c3QptREmhgAJ,1.000000238418579,1
DBLP,journals/sigmod/JukicV97,1,yZbJS0Cd6cAJ,1.0000005960464478,1
DBLP,journals/sigmod/SilberschatzZ97,2,7JRwRy6VapMJ,0.9999995827674866,1
DBLP,conf/sigmod/Team02,1,r5oJTEjlOPgJ,1.0000001192092896,1
DBLP,conf/sigmod/AntonJLPZZ02,1,89P3EdEDuOEJ,1.0000003576278687,1
DBLP,journals/sigmod/Fong97,1,rgJU30QjbhkJ,0.9999998807907104,1
DBLP,journals/sigmod/RamanathanH97,1,EID4UO0Kv04J,1.000000238418579,1
DBLP,conf/sigmod/LuoKMPWLN02,1,zQfzn1t6Xq8J,1.0000003576278687,1
DBLP,conf/sigmod/MarklL02,2,b7IXEwTLIHAJ,0.9948922395706177,1
DBLP,journals/sigmod/ChaudhuriD97,14,d7vY6vDq_7EJ,1.0000003576278687,1
DBLP,conf/sigmod/ZhangMCMR02,1,rvZQMrCOQ1MJ,0.9999995827674866,1
DBLP,conf/sigmod/TheobaldW02,1,w5_HkketH-wJ,1.0000001192092896,1
DBLP,journals/sigmod/McHughAGQW97,7,FUXcNB3HHi4J,1.0000003576278687,1
DBLP,journals/sigmod/Konig-RiesL97,2,3fQBks2g-BMJ,0.960424542427063,1
DBLP,conf/sigmod/BarbosaMKL02,2,ueKnwQCE3nIJ,0.986179530620575,1
DBLP,conf/sigmod/AbadiC02,1,f2Lea-RN8dsJ,1.0000001192092896,1
DBLP,journals/sigmod/FrewD97,2,5jMT1PENhSIJ,1.0,1
DBLP,conf/sigmod/ChenRW02,1,05ShsIGjnKkJ,1.0,1
DBLP,journals/sigmod/RosenthalHRS97,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D248612%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.6771858334541321,1
DBLP,conf/sigmod/RundensteinerWYD02,1,7MfXAAdBQ2EJ,1.0,1
DBLP,journals/sigmod/AtzeniM98,2,HtxGbMkTXdsJ,0.9077322483062744,1
DBLP,conf/sigmod/LuWYBLY02,1,JKQ1qE-naxQJ,1.0000001192092896,1
DBLP,journals/sigmod/ChangGKRS98,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290607%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1.0000005960464478,1
DBLP,conf/sigmod/FlorescuGKR02,1,uam2rv99rxsJ,1.0000008344650269,1
DBLP,conf/sigmod/CrescenziMM02,1,pI0WktymowwJ,1.0,1
DBLP,journals/sigmod/FlorescuLM98,9,_SR_pRTnA6IJ,0.9999999403953552,1
DBLP,journals/sigmod/KeetonPH98,3,6MtRlhEClPEJ,1.0000001192092896,1
DBLP,conf/sigmod/Bussler02,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D564801%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999997615814209,1
DBLP,conf/sigmod/Mohan02,3,eyxIItge9MQJ,1.0000007152557373,1
DBLP,journals/sigmod/Lomet98,2,xLM0YVcccUgJ,0.9999995231628418,1
DBLP,journals/sigmod/GriffinK98,2,Qvl2bcDAyqEJ,1.000000238418579,1
DBLP,conf/sigmod/GarofalakisGR02,4,S6PWjHRFORYJ,0.9999998807907104,1
DBLP,journals/sigmod/CheungF98,2,ig7B9agTOMAJ,0.9999999403953552,1
DBLP,conf/sigmod/Cotton02,1,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D564792%26type%3Dpdf,1.0000005960464478,1
DBLP,conf/sigmod/BreunigKKS01,3,3ET_IEkoGjYJ,1.000000238418579,1
DBLP,journals/sigmod/TsotrasJS98,2,f3-E7x12K4gJ,0.999999463558197,1
DBLP,journals/sigmod/BurtonM98,2,LOXd8JPfhpwJ,0.9999997615814209,1
DBLP,conf/sigmod/RinfretOO01,1,pyqtmrPg24YJ,1.000000238418579,1
DBLP,conf/sigmod/ChaudhuriDN01,2,qfohkpyTawoJ,1.000000238418579,1
DBLP,conf/sigmod/SlivinskasJS01,1,oAVbM_vepr8J,1.0,1
DBLP,journals/sigmod/LometBCLN98,2,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D290608%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,0.9999999403953552,1
