record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed,ce_direct_declared,ce_direct_category,quartile
195,29829,True,1,208715736,0.16330367700352172,0.020910496600277467,0.14239318040324425,0.40000000000000013,False,missing_match,ECOM,42,True,false_link,Q1
196,38574,True,1,210190784,0.20168371348730565,0.1368067447293892,0.06487696875791646,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
197,38507,True,1,206181767,0.9253643622837803,0.012080178981591567,0.9132841833021887,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
198,36451,True,1,208237792,0.09992676815256704,0.062196864082757417,0.037729904069809625,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
199,36761,True,1,208453648,0.9433959795312844,0.09484070805298415,0.8485552714783002,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
200,27840,True,1,203379249,0.3573812977757881,0.14064715554576343,0.21673414223002466,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
201,38492,True,1,206725966,0.745048176329628,0.017422936643656402,0.7276252396859717,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
202,31014,True,1,205777541,0.2848906600887186,0.1036307528169201,0.18125990727179853,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q2
203,4696,True,1,90049928,0.847462976607944,0.008830190032059735,0.8386327865758842,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
204,33537,True,1,206898358,0.7997927644568681,0.19796200453284915,0.6018307599240189,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
205,35183,True,1,208117918,0.8125287959782768,0.7508887586175407,0.06164003736073609,0.40000000000000013,True,false_link,ECOM,42,True,false_link,Q1
206,36053,True,1,90141687,0.9733903867793745,0.15722433897118193,0.8161660478081926,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
207,36861,True,1,210442348,0.9246943928842637,0.5994507936929225,0.32524359919134116,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
208,38550,True,1,207978102,0.1620005541041955,0.1568413249943753,0.005159229109820196,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
209,30219,True,1,207910337,0.9124889321824469,0.029165846069351586,0.8833230861130953,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
210,33653,True,1,207391014,0.7687507996614107,0.4041998719210725,0.3645509277403382,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
211,36383,True,1,208226699,0.1436951530900353,0.10336637502165258,0.040328778068382726,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
212,37196,True,1,209656956,0.9042072332095201,0.03165446886921013,0.87255276434031,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
213,35334,True,1,208504396,0.9094015763157854,0.26839960957936215,0.6410019667364233,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
214,32625,True,2,201935116,0.803550149379075,0.15120560739382555,0.6523445419852494,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
215,29072,True,1,208456130,0.6378007364288817,0.014269249552772234,0.6235314868761095,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
216,38327,True,1,207390671,0.9334318601342109,0.07735880635981601,0.8560730537743948,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
217,34395,True,1,206362749,0.26352248056827043,0.03659000474319602,0.22693247582507442,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q2
218,34610,True,1,207543191,0.8212014218896251,0.2971985216162038,0.5240029002734212,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
219,36931,True,1,208370418,0.835412741768983,0.26264372235916306,0.5727690194098198,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
220,34135,True,1,207900170,0.9211861955990703,0.32402072210614746,0.5971654734929228,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
221,30951,True,1,205599985,0.38618939977337674,0.2533049416632798,0.13288445811009691,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
222,36471,True,1,209208661,0.8927269419260024,0.11475938125936236,0.7779675606666401,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
223,30158,True,1,204937142,0.21437333085841434,0.06299711421524057,0.15137621664317377,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
224,29950,True,1,204559209,0.7308536915352822,0.5889238918659458,0.1419297996693364,0.40000000000000013,True,false_link,ECOM,42,True,correct,Q1
225,35194,True,1,208504297,0.9257037074488229,0.40971458774765307,0.5159891197011699,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
226,27975,True,1,10360978,0.8656964735642516,0.8009459361987331,0.0647505373655185,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
227,30436,True,1,204505951,0.4264180914345248,0.13091722138096465,0.2955008700535602,0.40000000000000013,True,correct,ECOM,42,False,missing_match,Q2
228,29906,True,1,202139744,0.8561957236527818,0.07949011874369122,0.7767056049090906,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
229,37767,True,1,204588748,0.9674401042342387,0.01705177033560935,0.9503883338986293,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
230,31176,True,1,205844279,0.3601578061095045,0.07729353022058302,0.2828642758889215,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
231,21875,True,1,201700823,0.4895452520507129,0.02327083365742023,0.4662744183932927,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
232,34256,True,1,206888011,0.36488520901016736,0.11610181763277685,0.2487833913773905,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q2
233,17094,True,1,201959840,0.801809243511489,0.09251009041870592,0.709299153092783,0.40000000000000013,True,false_link,ECOM,42,True,false_link,Q3
234,27197,True,1,204318288,0.6421564707633441,0.4607359920176629,0.18142047874568124,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
235,22940,True,1,203472622,0.865993708706949,0.030185785446101312,0.8358079232608477,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
236,33971,True,1,207391020,0.28940487622522953,0.00802165958507628,0.28138321664015326,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
237,13202,True,1,10379358,0.9212104254251205,0.013657344930216251,0.9075530804949044,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
238,18524,True,1,90145972,0.8155193663630571,0.4326341402263239,0.3828852261367332,0.40000000000000013,True,false_link,ECOM,42,True,correct,Q2
239,38008,True,1,208710844,0.25600522993918673,0.22471339452845168,0.03129183541073505,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
240,16309,True,1,203022472,0.9226345794124339,0.02316061571225366,0.8994739637001802,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
241,34220,True,1,209869342,0.7517446518938486,0.0700108459623156,0.681733805931533,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
242,33564,True,1,208504179,0.9489774219734846,0.2342886197153552,0.7146888022581294,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
243,35219,True,1,208504334,0.8598270373130155,0.5789283961227994,0.280898641190216,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
244,29238,True,1,204206937,0.4326766192802597,0.07464843827394806,0.3580281810063116,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
245,38781,True,1,207920831,0.3645646410780513,0.010832030993190701,0.3537326100848606,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q2
246,32315,True,1,205083968,0.9159767393423921,0.7180366695659702,0.19794006977642187,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
247,32664,True,1,208409785,0.2371688772544934,0.18258270946970795,0.05458616778478545,0.40000000000000013,False,missing_match,ECOM,42,True,false_link,Q1
248,32630,True,1,207554111,0.835933724185875,0.006990421257182302,0.8289433029286927,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
249,29392,True,1,204295637,0.9421957656485582,0.06468979706535369,0.8775059685832045,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
250,30585,True,1,204206934,0.3171641182840153,0.18841434155344552,0.12874977673056978,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
251,35218,True,1,207536225,0.9323964663732871,0.34376303349767445,0.5886334328756126,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
252,32893,True,1,208085182,0.8075328075848396,0.32186213415783377,0.4856706734270058,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
253,35201,True,1,208504318,0.9335643793390409,0.29274055564125223,0.6408238236977887,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
254,28500,True,1,203445749,0.8739806066517113,0.2584254677631449,0.6155551388885664,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
255,33510,True,1,205516750,0.06571388038683751,0.004609033336745315,0.06110484705009219,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
256,34727,True,1,207666379,0.9468110819226945,0.0895416253304303,0.8572694565922642,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
257,31635,True,1,206460118,0.7934904590716119,0.1903336754482479,0.603156783623364,0.40000000000000013,True,correct,ECOM,42,False,missing_match,Q3
258,31414,True,1,204222915,0.5419899853729903,0.04206237403721425,0.499927611335776,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
259,37403,True,1,209705778,0.1538572233874269,0.11815705918463358,0.03570016420279333,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
260,17417,True,1,90120953,0.5001223281669871,0.1295399844516372,0.3705823437153499,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
261,32990,True,1,206928604,0.24442503627008985,0.08360645920787589,0.16081857706221397,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
262,20454,True,1,203514305,0.025289040370932624,0.02019241610885959,0.005096624262073034,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
263,34894,True,1,208504340,0.8714006480677532,0.7554040017428707,0.11599664632488249,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
264,28971,True,1,204679144,0.8545240472796259,0.04996409257615834,0.8045599547034676,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
265,35276,True,1,208084021,0.9208959416996768,0.5246695636762343,0.3962263780234425,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
266,37623,True,1,208809705,0.7783399489127245,0.7739576327100266,0.004382316202697911,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
267,32358,True,1,208295050,0.835786024836143,0.6729830087367438,0.16280301609939918,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
268,30355,True,1,206460124,0.9474182351729347,0.005720688084308887,0.9416975470886257,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
269,25950,True,1,202870170,0.7814259505869359,0.0638881064359747,0.7175378441509612,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
270,33668,True,1,206917817,0.6865900789089868,0.10395761692974759,0.5826324619792392,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
271,29823,True,1,204792884,0.8715699282835141,0.1970097803945751,0.674560147888939,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
272,22101,True,1,201692665,0.07932446439769146,0.01577169146469551,0.06355277293299595,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
273,37181,True,1,209705773,0.761587890084531,0.03130383997810542,0.7302840501064256,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
274,37174,True,1,209208663,0.9358472067696909,0.533602991573821,0.40224421519586995,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
275,33601,True,1,204071217,0.4417204594693562,0.14655502980121765,0.2951654296681385,0.40000000000000013,True,false_link,ECOM,42,True,correct,Q2
276,36957,True,1,207390709,0.9007618698246346,0.8713200787428046,0.029441791081829982,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
277,36151,True,1,207907558,0.41944144710670134,0.24066774889213444,0.1787736982145669,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
278,34102,True,1,205886768,0.20449375775180356,0.18274667173747378,0.021747086014329786,0.40000000000000013,False,missing_match,ECOM,42,True,false_link,Q1
279,28554,True,1,204443417,0.8209682673716401,0.023842358551008736,0.7971259088206314,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
280,34905,True,1,207514568,0.8882701643690921,0.1398254210658563,0.7484447433032358,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
281,33717,True,1,206928604,0.7702869137107117,0.024754620269896985,0.7455322934408147,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
282,33864,True,1,207986331,0.11519364209822411,0.10967500970068564,0.00551863239753847,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
283,36295,True,1,90128026,0.7468917229029268,0.043476209032472735,0.7034155138704541,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
284,23965,True,1,203322272,0.8273255264936791,0.00921906962538639,0.8181064568682926,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
285,37162,True,1,209208718,0.44323647895804513,0.1369365775545138,0.30629990140353136,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
286,38346,True,1,208167531,0.9038510576574121,0.3362104378038555,0.5676406198535566,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
287,36502,True,1,209306029,0.37949041510760045,0.04475660379016856,0.3347338113174319,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
288,30575,True,1,209297205,0.8852925762790026,0.06776964507100589,0.8175229312079967,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
289,34496,True,1,207978102,0.9196771508377075,0.011371813407603846,0.9083053374301037,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
290,34298,True,1,207543193,0.5728560906976917,0.39419717349741057,0.17865891720028115,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
291,13700,True,1,90108521,0.7372618510954043,0.7140181414030092,0.023243709692395087,0.40000000000000013,True,false_link,ECOM,42,True,correct,Q1
292,25413,True,1,90049795,0.8773139499460862,0.078149149612153,0.7991648003339332,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
293,28180,True,1,202916534,0.8234706131573748,0.06746453606406574,0.756006077093309,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
294,33472,True,1,205777549,0.8767710866296995,0.8041863614977335,0.07258472513196601,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
295,30957,True,1,202046565,0.9860768928691735,0.305343098295504,0.6807337945736696,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
296,36264,True,1,209000383,0.6204239983446446,0.15441825869335005,0.46600573965129455,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
297,35111,True,1,207900171,0.010483960288678143,0.00885848287078426,0.0016254774178938829,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
298,34021,True,1,207652056,0.9652321554993925,0.7445348162651927,0.22069733923419976,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
299,32059,True,1,205131849,0.05700650774196916,0.015012154482454158,0.041994353259515,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
300,37499,True,1,208043057,0.8337759935490177,0.04831097940160166,0.785465014147416,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
301,33972,True,1,204556588,0.6206501199396124,0.011044348855851675,0.6096057710837607,0.40000000000000013,True,correct,ECOM,42,False,missing_match,Q3
302,17873,True,1,90145584,0.8827184714384436,0.8102367591283931,0.07248171231005052,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
303,37878,True,1,210258465,0.3962032192942589,0.17874233520640675,0.21746088408785214,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
304,37421,True,1,209896693,0.5894803404128957,0.014369572177908315,0.5751107682349873,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
305,31924,True,1,206356232,0.9333188890641466,0.4393743440408111,0.4939445450233355,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
306,28304,True,1,203405814,0.7429268874968403,0.0052182141202239485,0.7377086733766164,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
307,35498,True,1,90144998,0.8214523471042843,0.2358713635401139,0.5855809835641703,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
308,31813,True,1,207533462,0.8384162054826247,0.007575427099560572,0.8308407783830641,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
309,27719,True,1,203379237,0.7388384365885164,0.03833801335517181,0.7005004232333446,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
310,27964,True,1,203136103,0.8155689417200085,0.0795143985281223,0.7360545431918862,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
311,32561,True,1,207338879,0.94432371405086,0.19457971170468216,0.7497440023461779,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
312,37183,True,1,209656949,0.7758057059774157,0.1079072035284134,0.6678985024490023,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
313,29902,True,2,205144562,0.9340736154728536,0.5030965517363508,0.4309770637365028,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
314,35431,True,1,207506251,0.8570836150947544,0.008275942518709029,0.8488076725760454,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
315,35987,True,1,207464939,0.6453614358645418,0.02757936898938325,0.6177820668751585,0.40000000000000013,True,correct,ECOM,42,False,missing_match,Q3
316,38475,True,1,10140760,0.7645846878768743,0.013536677367632503,0.7510480105092417,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
317,28190,True,1,208464837,0.5566087575134109,0.053012735286663185,0.5035960222267477,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
318,36909,True,1,208656497,0.18902408060319784,0.025091370708691527,0.1639327098945063,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
319,33279,True,1,206808440,0.6417183228629023,0.10227139708970294,0.5394469257731994,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
320,18516,True,1,204559214,0.1523433903292015,0.1357973145114269,0.01654607581777459,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
321,20459,True,1,201953025,0.0732371790012004,0.04770905641130405,0.025528122589896347,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
322,13996,True,1,203025174,0.3065374389429846,0.013734257598522355,0.2928031813444622,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
323,35226,True,1,209869989,0.9319213718087309,0.2710254092273539,0.6608959625813771,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
324,28433,True,1,203142438,0.7596118422564972,0.008295279035243894,0.7513165632212534,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
325,26929,True,1,203651765,0.6874029400103755,0.053886553260510166,0.6335163867498653,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
326,32986,True,1,206179521,0.8105427989232721,0.1964212819275678,0.6141215169957043,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
327,36127,True,1,210402579,0.9275738670007088,0.014911206299189192,0.9126626607015196,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
328,35666,True,1,208289990,0.9108425018726012,0.04123379521373018,0.869608706658871,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
329,18970,True,1,202045862,0.2501985945990472,0.21717703355856696,0.033021561040480235,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
330,19628,True,1,202778257,0.05651791325080647,0.022277047939852957,0.03424086531095351,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
331,34300,True,1,207543192,0.5551367023752657,0.37176429904201147,0.18337240333325422,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
332,19358,True,1,90144996,0.4260438159338452,0.19751964765096625,0.22852416828287897,0.40000000000000013,True,correct,ECOM,42,True,false_link,Q2
333,37354,True,1,207390184,0.3699458058828085,0.030755719526376853,0.33919008635643166,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
334,33485,True,1,208792604,0.93402527729651,0.5972312717056203,0.3367940055908897,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
335,38767,True,1,204154429,0.9213156201813975,0.027638055460168554,0.893677564721229,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
336,34151,True,1,206854516,0.805894860012426,0.3609984401582991,0.4448964198541269,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
337,38522,True,1,210267015,0.6539855061900082,0.058568357201245556,0.5954171489887626,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
338,36117,True,1,206901652,0.5263546045156191,0.015487939516398999,0.5108666649992201,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
339,36305,True,1,202899626,0.835763070697069,0.18784195570715242,0.6479211149899166,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
340,6493,True,1,203017999,0.9184156991728725,0.033444504692797535,0.8849711944800749,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
341,30093,True,1,205467942,0.7323198999917607,0.04941508491752802,0.6829048150742327,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
342,36207,True,1,10363070,0.3849005724740888,0.00950836330464298,0.3753922091694458,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
343,21297,True,1,202070149,0.9360572629397733,0.08885985516529252,0.8471974077744808,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
344,20532,True,1,90105654,0.7423926059370797,0.022828214014906274,0.7195643919221734,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
345,31337,True,1,203884610,0.980435917096775,0.1977700478914653,0.7826658692053097,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
346,34349,True,1,207660498,0.9653097080553584,0.20202981686967722,0.7632798911856812,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
347,30196,True,1,205593367,0.5127822232699217,0.14994048878255903,0.3628417344873627,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
348,37893,True,1,208937534,0.741683181666308,0.08486091496036284,0.6568222667059451,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
349,34218,True,1,208294712,0.651582404051339,0.6062713879668733,0.04531101608446575,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
350,38001,True,1,209871973,0.9322296866764118,0.03160023007443776,0.900629456601974,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
351,29272,True,1,203900792,0.276448563210228,0.05182390062060012,0.22462466258962788,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
352,34165,True,1,206928452,0.3398618863762652,0.01778576462621952,0.3220761217500457,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
353,28978,True,1,204559209,0.4173772199516921,0.36976363249997957,0.047613587451712513,0.40000000000000013,True,false_link,ECOM,42,True,correct,Q1
354,33790,True,1,210252356,0.7634533645852002,0.030375585011825627,0.7330777795733746,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
355,37235,True,1,210256478,0.7354400520473262,0.006217260595977956,0.7292227914513483,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
356,34754,True,1,207543196,0.7437567339642762,0.5466540952563155,0.19710263870796074,0.40000000000000013,True,false_link,ECOM,42,True,correct,Q2
357,33595,True,1,208294724,0.8461934295125016,0.6410693311523629,0.20512409836013878,0.40000000000000013,True,false_link,ECOM,42,True,false_link,Q2
358,38129,True,1,210227261,0.8106686569368952,0.04432955721683396,0.7663390997200612,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
359,34156,True,1,203952966,0.9440654072537115,0.9009833009995678,0.04308210625414366,0.40000000000000013,True,false_link,ECOM,42,True,correct,Q1
360,22729,True,1,202473822,0.6796430376554198,0.02490982628141898,0.6547332113740008,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
361,37287,True,1,208937533,0.6695178254509953,0.06149782262817456,0.6080200028228206,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
362,28205,True,1,204419878,0.8292430048709951,0.5417612473618727,0.2874817575091224,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
363,34253,True,1,206887992,0.1641405881351991,0.03263847571157128,0.13150211242362783,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
364,29339,True,1,203888987,0.6827864333636268,0.06909473096600131,0.6136917023976255,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
365,33057,True,1,208033806,0.8873128834937573,0.47147191249691967,0.4158409709968376,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
366,7783,True,1,202900227,0.6348916080819638,0.2709362395603782,0.36395536852158555,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
367,32906,True,1,203324965,0.23246538086786106,0.22150050868028068,0.010964872187580382,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q1
368,26563,True,1,202125720,0.29536443221014436,0.02825931324323771,0.26710511896690664,0.40000000000000013,False,missing_match,ECOM,42,True,correct,Q2
369,34941,True,1,208504307,0.8751848500777509,0.4214962292713988,0.45368862080635214,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
370,31970,True,1,206419131,0.7524228703178067,0.168244255215473,0.5841786151023337,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
371,19204,True,1,207653535,0.5947454992869599,0.47476302055423747,0.11998247873272239,0.40000000000000013,True,false_link,ECOM,42,True,correct,Q1
372,34095,True,1,207653548,0.9588693872544357,0.21089603049767336,0.7479733567567624,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
373,37340,True,1,206808431,0.04171184030866558,0.029596159570628743,0.012115680738036837,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
374,35010,True,1,208117937,0.04846501937668927,0.04846501937668927,0.0,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q1
375,28020,True,1,204734549,0.8146735501995078,0.02038924403383882,0.794284306165669,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
376,36446,True,1,208226698,0.6799072248764302,0.07326531902658534,0.6066419058498449,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
377,27188,True,1,204318286,0.31545317476578566,0.311519205119196,0.003933969646589652,0.40000000000000013,False,missing_match,ECOM,42,True,false_link,Q1
378,36169,True,2,90145444,0.39385601570899237,0.1997330881893062,0.19412292751968616,0.40000000000000013,False,missing_match,ECOM,42,False,missing_match,Q2
379,33464,True,1,210245837,0.880215304469503,0.011864463320189325,0.8683508411493137,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
380,33950,True,1,208456233,0.8685249052709428,0.7459574848889087,0.12256742038203416,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
381,27783,True,1,202293522,0.931915521993829,0.08660867729850437,0.8453068446953246,0.40000000000000013,True,correct,ECOM,42,True,correct,Q4
382,37812,True,1,209245958,0.9679623404390038,0.5482312925090683,0.41973104792993543,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
383,34153,True,1,207465587,0.9145347355552296,0.7556527862333239,0.1588819493219057,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
384,33272,True,1,209273200,0.7516546969537174,0.29699857201175467,0.4546561249419628,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
385,37145,True,1,208941079,0.6978712871177108,0.11107380626677177,0.5867974808509391,0.40000000000000013,True,false_link,ECOM,42,True,false_link,Q3
386,25855,True,1,205986339,0.6815970757696248,0.07252681000808489,0.6090702657615399,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
387,38697,True,1,206892248,0.9800142715206509,0.3080880959650048,0.671926175555646,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
388,33643,True,1,206928605,0.5273143142394283,0.09089141270287528,0.43642290153655305,0.40000000000000013,True,correct,ECOM,42,True,correct,Q2
389,33476,True,1,208504178,0.879375505894266,0.7253658921046294,0.15400961378963662,0.40000000000000013,True,correct,ECOM,42,True,correct,Q1
390,38640,True,1,209890560,0.630420936896001,0.00840038556310332,0.6220205513328977,0.40000000000000013,True,correct,ECOM,42,True,correct,Q3
