record_index,ida,has_true_match,n_valid_matches,ft_lr_top1_idb,ft_lr_top1_score,ft_lr_top2_score,ft_lr_gap,ft_lr_threshold,ft_lr_declared,ft_lr_category,dataset,seed,ce_direct_declared,ce_direct_category,quartile
195,27248,True,1,10360978,0.8014444025761897,0.7626629520777874,0.038781450498402203,0.30000000000000004,True,false_link,ECOM,43,True,correct,Q1
196,25364,True,1,203201060,0.758050425052858,0.00925887334372621,0.7487915517091318,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
197,27857,True,1,204035273,0.9429103280482525,0.15863816379148002,0.7842721642567725,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
198,35309,True,1,208504378,0.9571155264620504,0.07984567105312373,0.8772698554089267,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
199,21554,True,1,206460121,0.9238983127992991,0.1477138712934543,0.7761844415058448,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
200,37254,True,1,209199789,0.43533534006768576,0.10952208407337848,0.32581325599430727,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
201,36454,True,1,208237793,0.24347029121403072,0.12836912042413423,0.11510117078989648,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q1
202,37231,True,1,209114390,0.6813821716816285,0.007441322031163911,0.6739408496504646,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
203,37767,True,1,204588748,0.9681931526276363,0.016537062292029232,0.951656090335607,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
204,38944,True,1,201965217,0.9122073348438571,0.07946077564748545,0.8327465591963716,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
205,33564,True,1,208504179,0.9440661204483264,0.2585259530653545,0.685540167382972,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
206,34657,True,1,207938488,0.7929442543625405,0.4364447000004573,0.35649955436208314,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
207,35877,True,1,204020411,0.6948465298487492,0.014627271303023116,0.6802192585457261,0.30000000000000004,True,correct,ECOM,43,False,missing_match,Q3
208,33581,True,1,207388759,0.7042571752941486,0.32988632432061854,0.37437085097353,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
209,38142,True,1,206928388,0.8195390911129049,0.07568816061790286,0.7438509304950021,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
210,33765,True,1,208455897,0.5987405369133534,0.41474297871387306,0.18399755819948033,0.30000000000000004,True,correct,ECOM,43,True,false_link,Q2
211,30962,True,1,205599985,0.7779041976376988,0.16005399814836185,0.617850199489337,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
212,33326,True,1,207390641,0.7403784733948274,0.004635943150820746,0.7357425302440067,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
213,31392,True,1,205753566,0.734781478084681,0.009771312051126966,0.7250101660335541,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
214,37805,True,1,209085175,0.08397393709547335,0.04609883863981177,0.03787509845566158,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q1
215,37650,True,1,209122924,0.69825536061506,0.11249496350874909,0.5857603971063109,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
216,18040,True,1,203151779,0.08745048087216217,0.02418137898392548,0.0632691018882367,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match,Q1
217,29902,True,2,205144562,0.9371534520439522,0.5576989836139045,0.3794544684300477,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
218,37934,True,1,208710844,0.7716822583578224,0.3471401460290672,0.4245421123287553,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
219,30158,True,1,204937142,0.19726927802679536,0.04289779813532391,0.15437147989147146,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q2
220,32877,True,1,204297424,0.2037916669621438,0.09070075730832237,0.11309090965382142,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match,Q1
221,33612,True,1,207506250,0.5696420662085143,0.016637998637519132,0.5530040675709952,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
222,20453,True,1,201953021,0.3013864800760316,0.03563802497403414,0.26574845510199746,0.30000000000000004,True,false_link,ECOM,43,True,correct,Q2
223,33713,True,1,206812380,0.9685777865659216,0.2807604691151439,0.6878173174507778,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
224,34393,True,1,206362748,0.3925201590218732,0.23515520312549926,0.15736495589637395,0.30000000000000004,True,correct,ECOM,43,False,missing_match,Q2
225,35477,True,1,206359209,0.9379384222724065,0.0846583806383822,0.8532800416340244,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
226,35872,True,1,207937885,0.13741663605343163,0.01081730233693781,0.12659933371649382,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match,Q1
227,36864,True,1,210442350,0.9038435170224953,0.5312952383835307,0.37254827863896467,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
228,34927,True,1,208117930,0.11269794752194415,0.11269794752194415,0.0,0.30000000000000004,False,missing_match,ECOM,43,True,false_link,Q1
229,34091,True,1,207686156,0.9546639984730347,0.45402801663274545,0.5006359818402892,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
230,30134,True,1,206362873,0.46245254484389064,0.005201938224459289,0.45725060661943134,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
231,34401,True,1,208456262,0.8635441992521062,0.725230210265761,0.13831398898634528,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
232,32228,True,1,203136113,0.13120763536701083,0.01682773153832172,0.11437990382868911,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match,Q1
233,33382,True,1,207910214,0.9131130212377478,0.22662622634874416,0.6864867948890037,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
234,29338,True,1,202143947,0.8908971231010036,0.04516855440010068,0.8457285687009028,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
235,34378,True,1,210402319,0.41138454475296005,0.006414997797809836,0.4049695469551502,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
236,32059,True,1,205131849,0.06245167164256407,0.00510178460639792,0.05734988703616615,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q1
237,36308,True,1,209000385,0.6277609307174774,0.007423164196032892,0.6203377665214446,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
238,34004,True,1,207652055,0.6430959746305761,0.4374825434065842,0.2056134312239919,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
239,35044,True,1,208504370,0.9666832906303562,0.6003967170651678,0.36628657356518834,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
240,24493,True,1,202900030,0.558065382116966,0.4758482110992584,0.08221717101770759,0.30000000000000004,True,correct,ECOM,43,True,correct,Q1
241,34092,True,2,207679756,0.9548542206888458,0.6614249591682498,0.293429261520596,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
242,30159,True,1,208033486,0.8958431181069247,0.817557478689772,0.07828563941715272,0.30000000000000004,True,correct,ECOM,43,True,correct,Q1
243,34638,True,1,209934621,0.5335051609024966,0.44969699493185433,0.08380816597064222,0.30000000000000004,True,correct,ECOM,43,False,missing_match,Q1
244,27739,True,1,204644752,0.8089775323985465,0.010686641529155497,0.798290890869391,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
245,33948,True,1,207391018,0.8923292857298845,0.0569899694686156,0.8353393162612689,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
246,35519,True,1,208289950,0.8879984052233707,0.0186441348573986,0.8693542703659721,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
247,33277,True,1,206808445,0.30455423609338184,0.19734513622096028,0.10720909987242155,0.30000000000000004,True,correct,ECOM,43,True,correct,Q1
248,26310,True,1,203459314,0.4937340517413097,0.08315821597352445,0.4105758357677852,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
249,34002,True,1,208105467,0.23298647603001058,0.17183069056566308,0.061155785464347495,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match,Q1
250,28138,True,1,204327516,0.7519930593781493,0.22767604877243955,0.5243170106057098,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
251,35190,True,1,208117918,0.9028103371412382,0.848605042212458,0.05420529492878012,0.30000000000000004,True,correct,ECOM,43,True,correct,Q1
252,37010,True,1,210399855,0.059197489498041,0.027711004503726877,0.031486484994314126,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match,Q1
253,35663,True,1,207536226,0.8935607254567827,0.5146762604926934,0.37888446496408923,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
254,36607,True,1,209891039,0.7161817605046296,0.12460929285223224,0.5915724676523973,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
255,17191,True,1,202041195,0.9542357208186392,0.30697062503611466,0.6472650957825246,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
256,36345,True,1,204407682,0.8644527229942334,0.6966466735255499,0.1678060494686835,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
257,28205,True,1,204419878,0.8875916651731359,0.5377590781017868,0.3498325870713491,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
258,26929,True,1,203651765,0.6003845273772999,0.024348090816558917,0.576036436560741,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
259,33600,True,1,208504045,0.8358464976235304,0.8322223049192952,0.0036241927042351962,0.30000000000000004,True,false_link,ECOM,43,True,correct,Q1
260,36142,True,1,207907548,0.5399194460407141,0.11228482611194969,0.4276346199287644,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
261,18516,True,1,202045875,0.2913575587192139,0.2460299077958751,0.04532765092333882,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q1
262,37808,True,1,204740188,0.7313289718825012,0.27768208637372177,0.45364688550877946,0.30000000000000004,True,correct,ECOM,43,False,missing_match,Q2
263,36456,True,1,208226692,0.1222011071699222,0.04330663587112791,0.07889447129879429,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q1
264,36430,True,1,208226690,0.2730642185020548,0.2144558060638456,0.05860841243820922,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q1
265,38550,True,1,207978102,0.21178585255303692,0.17387261512807267,0.03791323742496425,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q1
266,37796,True,1,210239335,0.9198044734800527,0.5564397527329913,0.3633647207470614,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
267,13155,True,1,90109367,0.8002378566750851,0.006614797257778879,0.7936230594173062,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
268,28225,True,1,205592439,0.7081946228721864,0.1971986403267787,0.5109959825454077,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
269,37964,True,1,209310243,0.9207939641713351,0.3040571001311331,0.616736864040202,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
270,37162,True,1,209208718,0.5597182297809871,0.11503434288660976,0.4446838868943773,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
271,33690,True,1,207391431,0.9518349230456037,0.15771688006501286,0.7941180429805909,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
272,35498,True,1,90144998,0.8028688052710125,0.3061429895914182,0.49672581567959423,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
273,33922,True,1,207925432,0.7625449754936422,0.47453782170610626,0.28800715378753594,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
274,33758,True,1,207910212,0.9494758534222748,0.9162126472325682,0.03326320618970657,0.30000000000000004,True,correct,ECOM,43,True,correct,Q1
275,34119,True,1,207514567,0.9170836649333916,0.12551498891068574,0.7915686760227059,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
276,30338,True,1,206460113,0.701269701803771,0.11996740598689248,0.5813022958168785,0.30000000000000004,True,correct,ECOM,43,False,missing_match,Q3
277,14715,True,1,203021705,0.8050897382502326,0.05709849151570483,0.7479912467345278,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
278,37457,True,1,209026634,0.7117427305373758,0.17769272478616988,0.5340500057512059,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
279,29304,True,1,206901618,0.20257378812135252,0.07182209633262175,0.13075169178873075,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q1
280,25829,True,1,202827684,0.8512706033964333,0.12640993343807422,0.7248606699583591,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
281,28190,True,1,208464837,0.4461329664604243,0.026156467567758558,0.4199764988926657,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
282,24572,True,1,202537969,0.4661003846256045,0.4280267334941697,0.038073651131434794,0.30000000000000004,True,correct,ECOM,43,True,correct,Q1
283,20447,True,1,90128026,0.8171237311482579,0.0331432376151597,0.7839804935330982,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
284,33668,True,1,206917817,0.6822116607543391,0.189495924165254,0.4927157365890852,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
285,30808,True,1,204345240,0.3363071344739237,0.018406480717277966,0.3179006537566457,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
286,34001,True,1,209297154,0.36404284693101807,0.20413056193789128,0.1599122849931268,0.30000000000000004,True,correct,ECOM,43,False,missing_match,Q2
287,39039,True,1,210490135,0.6836589024620449,0.04958195615921637,0.6340769463028285,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
288,36861,True,1,210442348,0.9109636331750736,0.48418678692184514,0.4267768462532284,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
289,33177,True,1,207390617,0.8997942893721811,0.2875793527400128,0.6122149366321683,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
290,38507,True,1,206181767,0.9130237824794577,0.011652358199726327,0.9013714242797314,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
291,38231,True,1,201744288,0.928767316124792,0.026700738593826552,0.9020665775309654,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
292,33562,True,1,207542597,0.867417577255292,0.06596775570244624,0.8014498215528457,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
293,34661,True,1,208294716,0.7246479588114031,0.09316385091294098,0.6314841078984621,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
294,34928,True,1,208117930,0.1589796297834781,0.1589796297834781,0.0,0.30000000000000004,False,missing_match,ECOM,43,True,false_link,Q1
295,35485,True,1,206901613,0.797071373504955,0.08031090031638542,0.7167604731885696,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
296,35231,True,1,208114682,0.0745125351141402,0.022923156571863494,0.05158937854227671,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match,Q1
297,27840,True,1,203379249,0.3528623172643486,0.1575861555694193,0.19527616169492928,0.30000000000000004,True,correct,ECOM,43,False,missing_match,Q2
298,36803,True,1,207469300,0.9308135044131097,0.037347478187526616,0.8934660262255831,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
299,37907,True,1,210227260,0.8562595703619597,0.05881175270544436,0.7974478176565153,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
300,37354,True,1,207390184,0.3175830637283341,0.02142391815945496,0.2961591455688792,0.30000000000000004,True,correct,ECOM,43,False,missing_match,Q2
301,34392,True,1,206362747,0.24619998001981458,0.17990142897504366,0.06629855104477092,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match,Q1
302,13700,True,1,90108521,0.7743651715694768,0.7487009395721496,0.025664231997327258,0.30000000000000004,True,false_link,ECOM,43,True,correct,Q1
303,36617,True,1,208453643,0.9013196982576268,0.06342378135437532,0.8378959169032515,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
304,38492,True,1,206725966,0.7281047470907975,0.009765364433328929,0.7183393826574686,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
305,27137,True,1,204049780,0.5258781825737805,0.11132601091326627,0.4145521716605142,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
306,32416,True,1,205664913,0.8539839439937802,0.04402953165142097,0.8099544123423592,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
307,34659,True,1,208504191,0.29077703604898303,0.23714622097358745,0.05363081507539558,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q1
308,35052,True,1,207897840,0.9685889789076103,0.007061717986847427,0.9615272609207629,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
309,30708,True,1,205083947,0.8539438451402838,0.023168274183295093,0.8307755709569886,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
310,33640,True,1,206928606,0.9230288593527665,0.04808266875335237,0.8749461905994141,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
311,29950,True,1,204559210,0.7562421362360183,0.37507426191379856,0.38116787432221977,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
312,38345,True,1,208890628,0.90736610353972,0.07626797078704961,0.8310981327526704,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
313,37893,True,1,208937534,0.7312254534266661,0.23551226504126177,0.49571318838540435,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
314,28980,True,1,204559211,0.77756897298632,0.35370795883334827,0.4238610141529717,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
315,28067,True,1,203922244,0.9510887833720146,0.08536030769995918,0.8657284756720555,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
316,38767,True,1,204154429,0.8876072358007785,0.0441941584744122,0.8434130773263663,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
317,34258,True,1,206888001,0.08592921589678269,0.07853600329660422,0.007393212600178473,0.30000000000000004,False,missing_match,ECOM,43,True,false_link,Q1
318,21268,True,1,207653535,0.02946090024735724,0.005637627330194042,0.0238232729171632,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match,Q1
319,34298,True,1,207543193,0.5490217170581306,0.26015922960381993,0.2888624874543107,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
320,33630,True,1,207659194,0.9426648103026138,0.20292986533019772,0.7397349449724161,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
321,33220,True,1,208653767,0.9361286997182542,0.08180545602012547,0.8543232436981287,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
322,34300,True,1,207543192,0.5642944884414464,0.20543343623958102,0.35886105220186537,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
323,38735,True,1,203329570,0.8563629345810113,0.18150838187405718,0.6748545527069542,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
324,31635,True,1,206460118,0.8159010085112989,0.20671468504339885,0.6091863234679,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
325,33669,True,1,206917814,0.5202752382840087,0.26487509406649706,0.2554001442175116,0.30000000000000004,True,false_link,ECOM,43,True,false_link,Q2
326,36962,True,1,202827684,0.0063597843225822485,0.005823900272602602,0.0005358840499796466,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match,Q1
327,33638,True,1,207659192,0.9429957290077157,0.13887639818544015,0.8041193308222755,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
328,32193,True,1,205809367,0.8927199317799566,0.18785664591347195,0.7048632858664846,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
329,24615,True,1,204587971,0.025645119834985432,0.021082373104341422,0.00456274673064401,0.30000000000000004,False,missing_match,ECOM,43,True,false_link,Q1
330,33790,True,1,210252356,0.6494480250630121,0.020543256296880093,0.628904768766132,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
331,23349,True,1,50012447,0.4646897814422637,0.0520704757901724,0.4126193056520913,0.30000000000000004,True,false_link,ECOM,43,True,correct,Q2
332,37531,True,1,204226641,0.8426798309314963,0.012154666680758607,0.8305251642507377,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
333,38781,True,1,207920831,0.405655036851929,0.019716125648523288,0.38593891120340573,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
334,28433,True,1,203142438,0.6778524863350992,0.01779002005264672,0.6600624662824525,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
335,36117,True,1,206901652,0.6492061570738217,0.03046694850421916,0.6187392085696025,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
336,35218,True,1,207536225,0.9402741432122863,0.3958071877914838,0.5444669554208025,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
337,38619,True,1,202985806,0.9133483554586405,0.12573785921463448,0.787610496244006,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
338,30955,True,1,205852387,0.3915460653692341,0.012427594693285091,0.379118470675949,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
339,34007,True,1,207660497,0.9565813655074757,0.5857349274969726,0.3708464380105031,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
340,28059,True,1,205592435,0.1829220027830497,0.10816610556906622,0.07475589721398349,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q1
341,18087,True,1,203150909,0.7918617176951481,0.05395867252880506,0.7379030451663431,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
342,36367,True,1,208464207,0.264877651799947,0.11182369859537689,0.1530539532045701,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q2
343,36274,True,1,206870289,0.897407980069176,0.3169395730853494,0.5804684069838266,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
344,39088,True,1,205074757,0.8219735247391974,0.018368635520580594,0.8036048892186168,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
345,29816,True,1,208455891,0.6381462349511502,0.08531382111203105,0.5528324138391192,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
346,35693,True,1,208184892,0.6373301335158948,0.4162080982399254,0.22112203527596946,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
347,29072,True,1,208456130,0.5316978888420758,0.005378109136192107,0.5263197797058837,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
348,29866,True,1,209297205,0.07711828224058849,0.07613133020718621,0.0009869520334022802,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match,Q1
349,17479,True,1,90145972,0.8392045371345099,0.23669492110687249,0.6025096160276374,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
350,38522,True,1,210267015,0.7210559717058076,0.028130324857609537,0.692925646848198,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
351,33643,True,1,206928605,0.4638037770441373,0.11519284780234566,0.3486109292417916,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
352,31970,True,1,206419131,0.8537632931198232,0.3338199490281358,0.5199433440916874,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
353,31030,True,1,205557530,0.935826371446835,0.14670400483862275,0.7891223666082122,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
354,34442,True,1,208455894,0.36343191759828974,0.03839285816909292,0.3250390594291968,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
355,36172,True,1,207907535,0.33893194272848465,0.04277275463656,0.29615918809192465,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
356,35623,True,1,207514417,0.8481014807781786,0.01132488443562107,0.8367765963425575,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
357,32187,True,1,209896109,0.431876809692186,0.31409059678426166,0.11778621290792435,0.30000000000000004,True,correct,ECOM,43,True,correct,Q1
358,33508,True,1,206928380,0.2221628355712671,0.011587272062064512,0.2105755635092026,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q2
359,32688,True,1,208033808,0.6174621336499456,0.08363965040035101,0.5338224832495946,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
360,37589,True,1,204238996,0.01519778802896682,0.01036773169059942,0.004830056338367401,0.30000000000000004,False,missing_match,ECOM,43,False,missing_match,Q1
361,10101,True,1,90106172,0.8167476960456611,0.7661493831965462,0.05059831284911487,0.30000000000000004,True,correct,ECOM,43,True,correct,Q1
362,34697,True,1,206783262,0.9321328493710886,0.0302496648513846,0.9018831845197041,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
363,25167,True,1,203324800,0.8188909115101952,0.02700734726173451,0.7918835642484607,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
364,31337,True,1,203884610,0.9820797539244983,0.303076988433746,0.6790027654907523,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
365,34854,True,1,209297157,0.8604194621380103,0.14902130460541935,0.711398157532591,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
366,36127,True,1,210402579,0.9262696808695458,0.011081819116454924,0.9151878617530909,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
367,33219,True,1,205562000,0.24414292899340564,0.1605369835849641,0.08360594540844155,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q1
368,26082,True,1,204274660,0.7913686572051821,0.1669031393259931,0.624465517879189,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
369,26930,True,2,203920144,0.653262613082207,0.18477531763750996,0.468487295444697,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
370,33566,True,1,207388752,0.7484405376615597,0.656820973217395,0.09161956444416475,0.30000000000000004,True,correct,ECOM,43,True,correct,Q1
371,7783,True,1,202900227,0.700469336686198,0.3568448195491625,0.34362451713703557,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
372,32322,True,1,203405815,0.640076729732991,0.008657886971429659,0.6314188427615613,0.30000000000000004,True,correct,ECOM,43,False,missing_match,Q3
373,34831,True,1,207682339,0.10564310879124152,0.025267103411661388,0.08037600537958013,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q1
374,32315,True,1,205083968,0.9140470691827983,0.6302790075942255,0.2837680615885728,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
375,34998,True,1,207660499,0.8283410170714436,0.6648624875735426,0.16347852949790098,0.30000000000000004,True,false_link,ECOM,43,True,correct,Q2
376,34220,True,1,209869342,0.6631506206589747,0.042026072157224564,0.6211245485017501,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
377,34151,True,1,206854516,0.7366768575215434,0.08633612274849793,0.6503407347730455,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
378,34454,True,1,207390180,0.6041469813348775,0.033845915359903,0.5703010659749745,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
379,37812,True,1,209245958,0.9603880287595554,0.5666397747463835,0.3937482540131719,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
380,10640,True,1,203024425,0.7121145079545317,0.13017486744654694,0.5819396405079847,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
381,36746,True,1,208930717,0.6440354535652905,0.3044886277509331,0.33954682581435736,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
382,34465,True,1,209890796,0.3186502378125956,0.014267584786172408,0.3043826530264232,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
383,30093,True,1,205467942,0.7005910038427321,0.028782380710957896,0.6718086231317743,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
384,35475,True,1,208670546,0.40578164949620243,0.009211693580836573,0.39656995591536587,0.30000000000000004,True,correct,ECOM,43,True,correct,Q2
385,26563,True,1,202125720,0.21327121325228374,0.04547018915949091,0.16780102409279282,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q2
386,33645,True,1,206928607,0.6761544611126803,0.09988384392808304,0.5762706171845973,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
387,36452,True,1,209208655,0.8261783508963827,0.1428575777653804,0.6833207731310023,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
388,37192,True,1,209656955,0.903001769917395,0.022701085370192647,0.8803006845472023,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
389,35237,True,1,207686035,0.2166445820571014,0.0837546869232613,0.1328898951338401,0.30000000000000004,False,missing_match,ECOM,43,True,correct,Q1
390,35185,True,1,208504304,0.9414922507658254,0.031368997423019664,0.9101232533428057,0.30000000000000004,True,correct,ECOM,43,True,correct,Q4
391,36931,True,1,208370418,0.8586008007256012,0.2904816277616286,0.5681191729639725,0.30000000000000004,True,correct,ECOM,43,True,correct,Q3
